timestamp,task,checkpoint,from_start,from_last
1669444032981883710,lane_front_12mm,start,0,0
1669444033006310261,lane_front_6mm,start,0,0
1669444033037755212,lane_front_6mm,start,0,0
1669444033046813210,lane_front_12mm,start,0,0
1669444033122554929,lane_front_6mm,start,0,0
1669444033124518997,lane_front_12mm,start,0,0
1669444033186280377,lane_front_6mm,start,0,0
1669444033188135375,lane_front_12mm,start,0,0
1669444033251770788,lane_front_12mm,start,0,0
1669444033255776271,lane_front_6mm,start,0,0
1669444033315074157,lane_front_6mm,start,0,0
1669444033316951879,lane_front_12mm,start,0,0
1669444033386631218,lane_front_6mm,start,0,0
1669444033388163699,lane_front_12mm,start,0,0
1669444033451238304,lane_front_12mm,start,0,0
1669444033453169033,lane_front_6mm,start,0,0
1669444033511707839,lane_front_6mm,start,0,0
1669444033517355130,lane_front_12mm,start,0,0
1669444033574764504,lane_front_12mm,start,0,0
1669444033579069650,lane_front_6mm,start,0,0
1669444033652825857,lane_front_6mm,start,0,0
1669444033654646569,lane_front_12mm,start,0,0
1669444033709556034,lane_front_6mm,start,0,0
1669444033711817767,lane_front_12mm,start,0,0
1669444033772481733,lane_front_6mm,start,0,0
1669444033774790592,lane_front_12mm,start,0,0
1669444033837700391,lane_front_6mm,start,0,0
1669444033840590290,lane_front_12mm,start,0,0
1669444033917834120,lane_front_6mm,start,0,0
1669444033919734273,lane_front_12mm,start,0,0
1669444033935967185,lane_front_6mm,gpu_start,18133065,18133065
1669444033961112066,lane_front_6mm,gpu_end,43277946,25144881
1669444033961144714,lane_front_6mm,end,43310594,32648
1669444033974250115,lane_front_12mm,gpu_start,54515842,54515842
1669444033974353484,lane_front_12mm,gpu_end,54619211,103369
1669444033974373268,lane_front_12mm,end,54638995,19784
1669444033992329715,lane_front_6mm,start,0,0
1669444033994649536,lane_front_12mm,start,0,0
1669444034005400530,lane_front_6mm,gpu_start,13070815,13070815
1669444034022984813,lane_front_6mm,gpu_end,30655098,17584283
1669444034023017058,lane_front_6mm,end,30687343,32245
1669444034036089211,lane_front_12mm,gpu_start,41439675,41439675
1669444034036185576,lane_front_12mm,gpu_end,41536040,96365
1669444034036204973,lane_front_12mm,end,41555437,19397
1669444034057492063,lane_front_6mm,start,0,0
1669444034059150817,lane_front_6mm,gpu_start,1658754,1658754
1669444034060142091,lane_front_12mm,start,0,0
1669444034097141204,lane_front_6mm,gpu_end,39649141,37990387
1669444034097184582,lane_front_6mm,end,39692519,43378
1669444034098420319,lane_front_12mm,gpu_start,38278228,38278228
1669444034098535288,lane_front_12mm,gpu_end,38393197,114969
1669444034098582835,lane_front_12mm,end,38440744,47547
1669444034114993451,lane_front_6mm,start,0,0
1669444034116142509,lane_front_6mm,gpu_start,1149058,1149058
1669444034123126918,lane_front_12mm,start,0,0
1669444034141052130,lane_front_6mm,gpu_end,26058679,24909621
1669444034141092418,lane_front_6mm,end,26098967,40288
1669444034141845382,lane_front_12mm,gpu_start,18718464,18718464
1669444034141926500,lane_front_12mm,gpu_end,18799582,81118
1669444034141939772,lane_front_12mm,end,18812854,13272
1669444034186318711,lane_front_6mm,start,0,0
1669444034187804104,lane_front_6mm,gpu_start,1485393,1485393
1669444034189116318,lane_front_12mm,start,0,0
1669444034208782510,lane_front_6mm,gpu_end,22463799,20978406
1669444034208817106,lane_front_6mm,end,22498395,34596
1669444034209547454,lane_front_12mm,gpu_start,20431136,20431136
1669444034209638284,lane_front_12mm,gpu_end,20521966,90830
1669444034209653084,lane_front_12mm,end,20536766,14800
1669444034266649399,lane_front_6mm,start,0,0
1669444034268678452,lane_front_6mm,gpu_start,2029053,2029053
1669444034269378641,lane_front_12mm,start,0,0
1669444034290957648,lane_front_6mm,gpu_end,24308249,22279196
1669444034290998343,lane_front_6mm,end,24348944,40695
1669444034291697702,lane_front_12mm,gpu_start,22319061,22319061
1669444034291768701,lane_front_12mm,gpu_end,22390060,70999
1669444034291786169,lane_front_12mm,end,22407528,17468
1669444034336531082,lane_front_6mm,start,0,0
1669444034338005201,lane_front_6mm,gpu_start,1474119,1474119
1669444034338831520,lane_front_12mm,start,0,0
1669444034356576991,lane_front_6mm,gpu_end,20045909,18571790
1669444034356607736,lane_front_6mm,end,20076654,30745
1669444034357371636,lane_front_12mm,gpu_start,18540116,18540116
1669444034357457821,lane_front_12mm,gpu_end,18626301,86185
1669444034357473934,lane_front_12mm,end,18642414,16113
1669444034403930467,lane_front_6mm,start,0,0
1669444034404700038,lane_front_6mm,gpu_start,769571,769571
1669444034405686580,lane_front_12mm,start,0,0
1669444034422473323,lane_front_6mm,gpu_end,18542856,17773285
1669444034422516445,lane_front_6mm,end,18585978,43122
1669444034423183017,lane_front_12mm,gpu_start,17496437,17496437
1669444034423257176,lane_front_12mm,gpu_end,17570596,74159
1669444034423272623,lane_front_12mm,end,17586043,15447
1669444034471059577,lane_front_12mm,start,0,0
1669444034472577979,lane_front_12mm,gpu_start,1518402,1518402
1669444034472712272,lane_front_12mm,gpu_end,1652695,134293
1669444034472733377,lane_front_12mm,end,1673800,21105
1669444034473454684,lane_front_6mm,start,0,0
1669444034474147016,lane_front_6mm,gpu_start,692332,692332
1669444034491413766,lane_front_6mm,gpu_end,17959082,17266750
1669444034491449594,lane_front_6mm,end,17994910,35828
1669444034542656899,lane_front_6mm,start,0,0
1669444034543686308,lane_front_6mm,gpu_start,1029409,1029409
1669444034543978995,lane_front_12mm,start,0,0
1669444034558049603,lane_front_6mm,gpu_end,15392704,14363295
1669444034558088308,lane_front_6mm,end,15431409,38705
1669444034559042953,lane_front_12mm,gpu_start,15063958,15063958
1669444034559152587,lane_front_12mm,gpu_end,15173592,109634
1669444034559169097,lane_front_12mm,end,15190102,16510
1669444034628328236,lane_front_6mm,start,0,0
1669444034629826749,lane_front_6mm,gpu_start,1498513,1498513
1669444034630688055,lane_front_12mm,start,0,0
1669444034647092369,lane_front_6mm,gpu_end,18764133,17265620
1669444034647127275,lane_front_6mm,end,18799039,34906
1669444034647964311,lane_front_12mm,gpu_start,17276256,17276256
1669444034648063869,lane_front_12mm,gpu_end,17375814,99558
1669444034648083543,lane_front_12mm,end,17395488,19674
1669444034695500186,lane_front_6mm,start,0,0
1669444034697322162,lane_front_6mm,gpu_start,1821976,1821976
1669444034698276024,lane_front_12mm,start,0,0
1669444034716120964,lane_front_6mm,gpu_end,20620778,18798802
1669444034716161465,lane_front_6mm,end,20661279,40501
1669444034716966858,lane_front_12mm,gpu_start,18690834,18690834
1669444034717054550,lane_front_12mm,gpu_end,18778526,87692
1669444034717068785,lane_front_12mm,end,18792761,14235
1669444034759139054,lane_front_6mm,start,0,0
1669444034760796437,lane_front_6mm,gpu_start,1657383,1657383
1669444034761532057,lane_front_12mm,start,0,0
1669444034779386174,lane_front_6mm,gpu_end,20247120,18589737
1669444034779422332,lane_front_6mm,end,20283278,36158
1669444034780202243,lane_front_12mm,gpu_start,18670186,18670186
1669444034780286137,lane_front_12mm,gpu_end,18754080,83894
1669444034780299665,lane_front_12mm,end,18767608,13528
1669444034800084448,lane_front_6mm,start,0,0
1669444034801402417,lane_front_6mm,gpu_start,1317969,1317969
1669444034802347840,lane_front_12mm,start,0,0
1669444034816566140,lane_front_6mm,gpu_end,16481692,15163723
1669444034816603796,lane_front_6mm,end,16519348,37656
1669444034817308714,lane_front_12mm,gpu_start,14960874,14960874
1669444034817378588,lane_front_12mm,gpu_end,15030748,69874
1669444034817392802,lane_front_12mm,end,15044962,14214
1669444034910546245,lane_front_6mm,start,0,0
1669444034911618470,lane_front_6mm,gpu_start,1072225,1072225
1669444034912495563,lane_front_12mm,start,0,0
