ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669444032980866600,1669444032993415782,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12549182,0,0,0,0,0,1669444032993415782,1669444032993415782,1669444032993415782,1669444032993415782,1669444032993415782,0,0,0,0
1669444033009794463,1669444033022262150,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12467687,0,0,0,0,0,1669444033022262150,1669444033022262150,1669444033022262150,1669444033022262150,1669444033022262150,0,0,0,0
1669444033037674694,1669444033050079125,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12404431,0,0,0,0,0,1669444033050079125,1669444033050079125,1669444033050079125,1669444033050079125,1669444033050079125,0,0,0,0
1669444033046782325,1669444033062442351,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,15660026,0,0,0,0,0,1669444033062442351,1669444033062442351,1669444033062442351,1669444033062442351,1669444033062442351,0,0,0,0
1669444033122663350,1669444033134937374,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12274024,0,0,0,0,0,1669444033134937374,1669444033134937374,1669444033134937374,1669444033134937374,1669444033134937374,0,0,0,0
1669444033124509218,1669444033147193974,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22684756,0,0,0,0,0,1669444033147193974,1669444033147193974,1669444033147193974,1669444033147193974,1669444033147193974,0,0,0,0
1669444033186482565,1669444033198841753,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12359188,0,0,0,0,0,1669444033198841753,1669444033198841753,1669444033198841753,1669444033198841753,1669444033198841753,0,0,0,0
1669444033188389183,1669444033211161481,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22772298,0,0,0,0,0,1669444033211161481,1669444033211161481,1669444033211161481,1669444033211161481,1669444033211161481,0,0,0,0
1669444033251457957,1669444033263826597,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12368640,0,0,0,0,0,1669444033263826597,1669444033263826597,1669444033263826597,1669444033263826597,1669444033263826597,0,0,0,0
1669444033255788082,1669444033276122243,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20334161,0,0,0,0,0,1669444033276122243,1669444033276122243,1669444033276122243,1669444033276122243,1669444033276122243,0,0,0,0
1669444033315072212,1669444033327433398,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12361186,0,0,0,0,0,1669444033327433398,1669444033327433398,1669444033327433398,1669444033327433398,1669444033327433398,0,0,0,0
1669444033316947880,1669444033339695702,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22747822,0,0,0,0,0,1669444033339695702,1669444033339695702,1669444033339695702,1669444033339695702,1669444033339695702,0,0,0,0
1669444033384906909,1669444033397301002,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12394093,0,0,0,0,0,1669444033397301002,1669444033397301002,1669444033397301002,1669444033397301002,1669444033397301002,0,0,0,0
1669444033387175205,1669444033409634018,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22458813,0,0,0,0,0,1669444033409634018,1669444033409634018,1669444033409634018,1669444033409634018,1669444033409634018,0,0,0,0
1669444033451234891,1669444033463641336,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12406445,0,0,0,0,0,1669444033463641336,1669444033463641336,1669444033463641336,1669444033463641336,1669444033463641336,0,0,0,0
1669444033453042113,1669444033475990393,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22948280,0,0,0,0,0,1669444033475990393,1669444033475990393,1669444033475990393,1669444033475990393,1669444033475990393,0,0,0,0
1669444033511633083,1669444033523986250,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12353167,0,0,0,0,0,1669444033523986250,1669444033523986250,1669444033523986250,1669444033523986250,1669444033523986250,0,0,0,0
1669444033517185004,1669444033536359309,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,19174305,0,0,0,0,0,1669444033536359309,1669444033536359309,1669444033536359309,1669444033536359309,1669444033536359309,0,0,0,0
1669444033574675314,1669444033587090525,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12415211,0,0,0,0,0,1669444033587090525,1669444033587090525,1669444033587090525,1669444033587090525,1669444033587090525,0,0,0,0
1669444033579061519,1669444033599435278,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20373759,0,0,0,0,0,1669444033599435278,1669444033599435278,1669444033599435278,1669444033599435278,1669444033599435278,0,0,0,0
1669444033653316381,1669444033665931714,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12615333,0,0,0,0,0,1669444033665931714,1669444033665931714,1669444033665931714,1669444033665931714,1669444033665931714,0,0,0,0
1669444033655119575,1669444033678264181,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,23144606,0,0,0,0,0,1669444033678264181,1669444033678264181,1669444033678264181,1669444033678264181,1669444033678264181,0,0,0,0
