ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669444059322171978,1669444059322857434,Timing,PredictionComponent::PredictionEndToEndProc,685456,1669444059243040427,1669444059302198872,1669444059298645425,0,0,79817007,20658562,24212009,1669444059322857434,1669444059322857434,1,0,-1,-1
1669444059394480499,1669444059395427904,Timing,PredictionComponent::PredictionEndToEndProc,947405,1669444059339239389,1669444059379856555,1669444059371721858,0,0,56188515,15571349,23706046,1669444059395427904,1669444059395427904,1,0,-1,-1
1669444059479510005,1669444059485997312,Timing,PredictionComponent::PredictionEndToEndProc,6487307,1669444059412507794,1669444059463938115,1669444059371721858,0,0,73489518,22059197,114275454,1669444059485997312,1669444059485997312,1,0,-1,-1
1669444059627948240,1669444059629263856,Timing,PredictionComponent::PredictionEndToEndProc,1315616,1669444059560467148,1669444059613004395,1669444059605077263,0,0,68796708,16259461,24186593,1669444059629263856,1669444059629263856,1,2,-1,-1
1669444059699263525,1669444059700635400,Timing,PredictionComponent::PredictionEndToEndProc,1371875,1669444059648692423,1669444059679363558,1669444059605077263,0,0,51942977,21271842,95558137,1669444059700635400,1669444059700635400,1,2,-1,-1
1669444059773153400,1669444059808888793,Timing,PredictionComponent::PredictionEndToEndProc,35735393,1669444059713873258,1669444059757848693,1669444059741309781,0,0,95015535,51040100,67579012,1669444059808888793,1669444059808888793,1,2,-1,-1
1669444059846852109,1669444061894527649,Timing,PredictionComponent::PredictionEndToEndProc,2047675540,1669444059790723518,1669444059824114329,1669444059741309781,0,0,2103804131,2070413320,2153217868,1669444061894527649,1669444061894527649,1,2,-1,-1
1669444061894728384,1669444061897767921,Timing,PredictionComponent::PredictionEndToEndProc,3039537,1669444061833754412,1669444061859168512,1669444061854453216,0,0,64013509,38599409,43314705,1669444061897767921,1669444061897767921,1,0,-1,-1
1669444061945083244,1669444061947608636,Timing,PredictionComponent::PredictionEndToEndProc,2525392,1669444061909765921,1669444061919423950,1669444061854453216,0,0,37842715,28184686,93155420,1669444061947608636,1669444061947608636,1,1,-1,-1
1669444062065067882,1669444062066471209,Timing,PredictionComponent::PredictionEndToEndProc,1403327,1669444062015970666,1669444062045834079,1669444061976544546,0,0,50500543,20637130,89926663,1669444062066471209,1669444062066471209,1,1,-1,-1
1669444062274588875,1669444062278422640,Timing,PredictionComponent::PredictionEndToEndProc,3833765,1669444062217963516,1669444062245497016,1669444062237531557,0,0,60459124,32925624,40891083,1669444062278422640,1669444062278422640,1,1,-1,-1
1669444062333733054,1669444062335053142,Timing,PredictionComponent::PredictionEndToEndProc,1320088,1669444062284307324,1669444062314514301,1669444062237531557,0,0,50745818,20538841,97521585,1669444062335053142,1669444062335053142,1,0,-1,-1
1669444062467633533,1669444062468886496,Timing,PredictionComponent::PredictionEndToEndProc,1252963,1669444062416380802,1669444062446730622,1669444062372825572,0,0,52505694,22155874,96060924,1669444062468886496,1669444062468886496,1,0,-1,-1
1669444062542728868,1669444062544002128,Timing,PredictionComponent::PredictionEndToEndProc,1273260,1669444062481776711,1669444062528274412,1669444062519837840,0,0,62225417,15727716,24164288,1669444062544002128,1669444062544002128,1,0,-1,-1
1669444062692404613,1669444062693603679,Timing,PredictionComponent::PredictionEndToEndProc,1199066,1669444062632744939,1669444062672177956,1669444062596386448,0,0,60858740,21425723,97217231,1669444062693603679,1669444062693603679,1,0,-1,-1
1669444062759783265,1669444062761007926,Timing,PredictionComponent::PredictionEndToEndProc,1224661,1669444062710482672,1669444062742736077,1669444062734304410,0,0,50525254,18271849,26703516,1669444062761007926,1669444062761007926,1,0,-1,-1
1669444062895416252,1669444062896755733,Timing,PredictionComponent::PredictionEndToEndProc,1339481,1669444062849140875,1669444062876247171,1669444062807350281,0,0,47614858,20508562,89405452,1669444062896755733,1669444062896755733,1,1,-1,-1
1669444062975591933,1669444062977372242,Timing,PredictionComponent::PredictionEndToEndProc,1780309,1669444062914515316,1669444062959712827,1669444062931352511,0,0,62856926,17659415,46019731,1669444062977372242,1669444062977372242,1,1,-1,-1
1669444063011454640,1669444063012950214,Timing,PredictionComponent::PredictionEndToEndProc,1495574,1669444062914515316,1669444062983279619,1669444062931352511,0,0,98434898,29670595,81597703,1669444063012950214,1669444063012950214,1,1,-1,-1
1669444063151074436,1669444063159211061,Timing,PredictionComponent::PredictionEndToEndProc,8136625,1669444063093340734,1669444063135942196,1669444063127543831,0,0,65870327,23268865,31667230,1669444063159211061,1669444063159211061,1,1,-1,-1
1669444063290213896,1669444063298943616,Timing,PredictionComponent::PredictionEndToEndProc,8729720,1669444063234309789,1669444063270381596,1669444063262252618,0,0,64633827,28562020,36690998,1669444063298943616,1669444063298943616,1,1,-1,-1
