ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669444059323160739,1669444059323297312,Timing,PlanningComponent::Proc,136573,0,0,0,0,0,1669444059323297312,1669444059323297312,1669444059323297312,1669444059323297312,1669444059323297312,0,0,0,0
1669444059395530103,1669444059395612785,Timing,PlanningComponent::Proc,82682,0,0,0,0,0,1669444059395612785,1669444059395612785,1669444059395612785,1669444059395612785,1669444059395612785,0,0,0,0
1669444059486226945,1669444059486399788,Timing,PlanningComponent::Proc,172843,0,0,0,0,0,1669444059486399788,1669444059486399788,1669444059486399788,1669444059486399788,1669444059486399788,0,0,0,0
1669444059629445869,1669444059629531956,Timing,PlanningComponent::Proc,86087,0,0,0,0,0,1669444059629531956,1669444059629531956,1669444059629531956,1669444059629531956,1669444059629531956,0,0,0,0
1669444059700784192,1669444059700873668,Timing,PlanningComponent::Proc,89476,0,0,0,0,0,1669444059700873668,1669444059700873668,1669444059700873668,1669444059700873668,1669444059700873668,0,0,0,0
1669444059809143990,1669444059809253931,Timing,PlanningComponent::Proc,109941,0,0,0,0,0,1669444059809253931,1669444059809253931,1669444059809253931,1669444059809253931,1669444059809253931,0,0,0,0
1669444061895003941,1669444061895166341,Timing,PlanningComponent::Proc,162400,0,0,0,0,0,1669444061895166341,1669444061895166341,1669444061895166341,1669444061895166341,1669444061895166341,0,0,0,0
1669444061900496506,1669444061900619439,Timing,PlanningComponent::Proc,122933,0,0,0,0,0,1669444061900619439,1669444061900619439,1669444061900619439,1669444061900619439,1669444061900619439,0,0,0,0
1669444061947817076,1669444061947986384,Timing,PlanningComponent::Proc,169308,0,0,0,0,0,1669444061947986384,1669444061947986384,1669444061947986384,1669444061947986384,1669444061947986384,0,0,0,0
1669444062066639717,1669444062066731498,Timing,PlanningComponent::Proc,91781,0,0,0,0,0,1669444062066731498,1669444062066731498,1669444062066731498,1669444062066731498,1669444062066731498,0,0,0,0
1669444062278829944,1669444062279059211,Timing,PlanningComponent::Proc,229267,0,0,0,0,0,1669444062279059211,1669444062279059211,1669444062279059211,1669444062279059211,1669444062279059211,0,0,0,0
1669444062335132213,1669444062335231270,Timing,PlanningComponent::Proc,99057,0,0,0,0,0,1669444062335231270,1669444062335231270,1669444062335231270,1669444062335231270,1669444062335231270,0,0,0,0
1669444062469036791,1669444062469145985,Timing,PlanningComponent::Proc,109194,0,0,0,0,0,1669444062469145985,1669444062469145985,1669444062469145985,1669444062469145985,1669444062469145985,0,0,0,0
1669444062544107602,1669444062544239102,Timing,PlanningComponent::Proc,131500,0,0,0,0,0,1669444062544239102,1669444062544239102,1669444062544239102,1669444062544239102,1669444062544239102,0,0,0,0
1669444062693722422,1669444062693852580,Timing,PlanningComponent::Proc,130158,0,0,0,0,0,1669444062693852580,1669444062693852580,1669444062693852580,1669444062693852580,1669444062693852580,0,0,0,0
1669444062761105964,1669444062761211203,Timing,PlanningComponent::Proc,105239,0,0,0,0,0,1669444062761211203,1669444062761211203,1669444062761211203,1669444062761211203,1669444062761211203,0,0,0,0
1669444062896878785,1669444062896993205,Timing,PlanningComponent::Proc,114420,0,0,0,0,0,1669444062896993205,1669444062896993205,1669444062896993205,1669444062896993205,1669444062896993205,0,0,0,0
1669444062977533331,1669444062977710758,Timing,PlanningComponent::Proc,177427,0,0,0,0,0,1669444062977710758,1669444062977710758,1669444062977710758,1669444062977710758,1669444062977710758,0,0,0,0
1669444063013159130,1669444063013300099,Timing,PlanningComponent::Proc,140969,0,0,0,0,0,1669444063013300099,1669444063013300099,1669444063013300099,1669444063013300099,1669444063013300099,0,0,0,0
1669444063159391009,1669444063159471328,Timing,PlanningComponent::Proc,80319,0,0,0,0,0,1669444063159471328,1669444063159471328,1669444063159471328,1669444063159471328,1669444063159471328,0,0,0,0
1669444063299148295,1669444063299242853,Timing,PlanningComponent::Proc,94558,0,0,0,0,0,1669444063299242853,1669444063299242853,1669444063299242853,1669444063299242853,1669444063299242853,0,0,0,0
1669444063374908894,1669444063374994780,Timing,PlanningComponent::Proc,85886,0,0,0,0,0,1669444063374994780,1669444063374994780,1669444063374994780,1669444063374994780,1669444063374994780,0,0,0,0
1669444063506071558,1669444063506154716,Timing,PlanningComponent::Proc,83158,0,0,0,0,0,1669444063506154716,1669444063506154716,1669444063506154716,1669444063506154716,1669444063506154716,0,0,0,0
1669444063577988124,1669444063578096780,Timing,PlanningComponent::Proc,108656,0,0,0,0,0,1669444063578096780,1669444063578096780,1669444063578096780,1669444063578096780,1669444063578096780,0,0,0,0
1669444063664689526,1669444063664772421,Timing,PlanningComponent::Proc,82895,0,0,0,0,0,1669444063664772421,1669444063664772421,1669444063664772421,1669444063664772421,1669444063664772421,0,0,0,0
1669444063800795677,1669444063800911089,Timing,PlanningComponent::Proc,115412,0,0,0,0,0,1669444063800911089,1669444063800911089,1669444063800911089,1669444063800911089,1669444063800911089,0,0,0,0
1669444063879598581,1669444063879700669,Timing,PlanningComponent::Proc,102088,0,0,0,0,0,1669444063879700669,1669444063879700669,1669444063879700669,1669444063879700669,1669444063879700669,0,0,0,0
1669444063962695523,1669444063962822061,Timing,PlanningComponent::Proc,126538,0,0,0,0,0,1669444063962822061,1669444063962822061,1669444063962822061,1669444063962822061,1669444063962822061,0,0,0,0
1669444064093508593,1669444064093626239,Timing,PlanningComponent::Proc,117646,0,0,0,0,0,1669444064093626239,1669444064093626239,1669444064093626239,1669444064093626239,1669444064093626239,0,0,0,0
1669444064165348631,1669444064165412823,Timing,PlanningComponent::Proc,64192,0,0,0,0,0,1669444064165412823,1669444064165412823,1669444064165412823,1669444064165412823,1669444064165412823,0,0,0,0
1669444064299816686,1669444064299911086,Timing,PlanningComponent::Proc,94400,0,0,0,0,0,1669444064299911086,1669444064299911086,1669444064299911086,1669444064299911086,1669444064299911086,0,0,0,0
1669444064373299624,1669444064373400501,Timing,PlanningComponent::Proc,100877,0,0,0,0,0,1669444064373400501,1669444064373400501,1669444064373400501,1669444064373400501,1669444064373400501,0,0,0,0
1669444064483682217,1669444064483785153,Timing,PlanningComponent::Proc,102936,0,0,0,0,0,1669444064483785153,1669444064483785153,1669444064483785153,1669444064483785153,1669444064483785153,0,0,0,0
1669444064547543006,1669444064547670305,Timing,PlanningComponent::Proc,127299,0,0,0,0,0,1669444064547670305,1669444064547670305,1669444064547670305,1669444064547670305,1669444064547670305,0,0,0,0
1669444064679960683,1669444064680080817,Timing,PlanningComponent::Proc,120134,0,0,0,0,0,1669444064680080817,1669444064680080817,1669444064680080817,1669444064680080817,1669444064680080817,0,0,0,0
1669444064748169654,1669444064748264178,Timing,PlanningComponent::Proc,94524,0,0,0,0,0,1669444064748264178,1669444064748264178,1669444064748264178,1669444064748264178,1669444064748264178,0,0,0,0
1669444064901470736,1669444064901567142,Timing,PlanningComponent::Proc,96406,0,0,0,0,0,1669444064901567142,1669444064901567142,1669444064901567142,1669444064901567142,1669444064901567142,0,0,0,0
1669444064972117157,1669444064972190360,Timing,PlanningComponent::Proc,73203,0,0,0,0,0,1669444064972190360,1669444064972190360,1669444064972190360,1669444064972190360,1669444064972190360,0,0,0,0
1669444065131220079,1669444065131329461,Timing,PlanningComponent::Proc,109382,0,0,0,0,0,1669444065131329461,1669444065131329461,1669444065131329461,1669444065131329461,1669444065131329461,0,0,0,0
1669444065203399543,1669444065203471000,Timing,PlanningComponent::Proc,71457,0,0,0,0,0,1669444065203471000,1669444065203471000,1669444065203471000,1669444065203471000,1669444065203471000,0,0,0,0
1669444065272360135,1669444065272521995,Timing,PlanningComponent::Proc,161860,0,0,0,0,0,1669444065272521995,1669444065272521995,1669444065272521995,1669444065272521995,1669444065272521995,0,0,0,0
1669444065401843511,1669444065401951072,Timing,PlanningComponent::Proc,107561,0,0,0,0,0,1669444065401951072,1669444065401951072,1669444065401951072,1669444065401951072,1669444065401951072,0,0,0,0
