timestamp,task,checkpoint,from_start,from_last
1669445273726874105,prediction,start,0,0
1669445273727122736,prediction,gpu_start,248631,248631
1669445273727409936,prediction,gpu_end,535831,287200
1669445273727453021,prediction,end,578916,43085
1669445273806460182,prediction,start,0,0
1669445273807533743,prediction,gpu_start,1073561,1073561
1669445273807543986,prediction,gpu_end,1083804,10243
1669445273807559317,prediction,end,1099135,15331
1669445273930228831,prediction,start,0,0
1669445273934137734,prediction,gpu_start,3908903,3908903
1669445273934152277,prediction,gpu_end,3923446,14543
1669445273934166066,prediction,end,3937235,13789
1669445273991237146,prediction,start,0,0
1669445273992761534,prediction,gpu_start,1524388,1524388
1669445273992773334,prediction,gpu_end,1536188,11800
1669445273992792393,prediction,end,1555247,19059
1669445274117327735,prediction,start,0,0
1669445274118596213,prediction,gpu_start,1268478,1268478
1669445274118604742,prediction,gpu_end,1277007,8529
1669445274118620092,prediction,end,1292357,15350
1669445274186450534,prediction,start,0,0
1669445274187784446,prediction,gpu_start,1333912,1333912
1669445274187797730,prediction,gpu_end,1347196,13284
1669445274187811287,prediction,end,1360753,13557
1669445274335601074,prediction,start,0,0
1669445274336783345,prediction,gpu_start,1182271,1182271
1669445274336792321,prediction,gpu_end,1191247,8976
1669445274336808133,prediction,end,1207059,15812
1669445274408921161,prediction,start,0,0
1669445274410195088,prediction,gpu_start,1273927,1273927
1669445274410220466,prediction,gpu_end,1299305,25378
1669445274410246080,prediction,end,1324919,25614
1669445274549980896,prediction,start,0,0
1669445274551219082,prediction,gpu_start,1238186,1238186
1669445274551230484,prediction,gpu_end,1249588,11402
1669445274551249997,prediction,end,1269101,19513
1669445274620911191,prediction,start,0,0
1669445274621956390,prediction,gpu_start,1045199,1045199
1669445274621963776,prediction,gpu_end,1052585,7386
1669445274621976048,prediction,end,1064857,12272
1669445274712421534,prediction,start,0,0
1669445274713748758,prediction,gpu_start,1327224,1327224
1669445274713760172,prediction,gpu_end,1338638,11414
1669445274713779639,prediction,end,1358105,19467
1669445274860628326,prediction,start,0,0
1669445274861871874,prediction,gpu_start,1243548,1243548
1669445274861882312,prediction,gpu_end,1253986,10438
1669445274861897175,prediction,end,1268849,14863
1669445274930438692,prediction,start,0,0
1669445274931538810,prediction,gpu_start,1100118,1100118
1669445274931548653,prediction,gpu_end,1109961,9843
1669445274931562498,prediction,end,1123806,13845
1669445275024484125,prediction,start,0,0
1669445275025633860,prediction,gpu_start,1149735,1149735
1669445275025643937,prediction,gpu_end,1159812,10077
1669445275025658466,prediction,end,1174341,14529
1669445275190653098,prediction,start,0,0
1669445275191835864,prediction,gpu_start,1182766,1182766
1669445275191844761,prediction,gpu_end,1191663,8897
1669445275191911714,prediction,end,1258616,66953
1669445275264341270,prediction,start,0,0
1669445275265507181,prediction,gpu_start,1165911,1165911
1669445275265521395,prediction,gpu_end,1180125,14214
1669445275265568107,prediction,end,1226837,46712
1669445275350915241,prediction,start,0,0
1669445275352127313,prediction,gpu_start,1212072,1212072
1669445275352145989,prediction,gpu_end,1230748,18676
1669445275352197871,prediction,end,1282630,51882
1669445275448316454,prediction,start,0,0
1669445275449625705,prediction,gpu_start,1309251,1309251
1669445275449633714,prediction,gpu_end,1317260,8009
1669445275449673158,prediction,end,1356704,39444
1669445275615613758,prediction,start,0,0
1669445275616811387,prediction,gpu_start,1197629,1197629
1669445275616826855,prediction,gpu_end,1213097,15468
1669445275616866203,prediction,end,1252445,39348
1669445275716070433,prediction,start,0,0
1669445275717246378,prediction,gpu_start,1175945,1175945
1669445275717254586,prediction,gpu_end,1184153,8208
1669445275717269332,prediction,end,1198899,14746
1669445275817283234,prediction,start,0,0
1669445275818536499,prediction,gpu_start,1253265,1253265
1669445275818553341,prediction,gpu_end,1270107,16842
1669445275818604460,prediction,end,1321226,51119
1669445275894858236,prediction,start,0,0
1669445275896150304,prediction,gpu_start,1292068,1292068
1669445275896164601,prediction,gpu_end,1306365,14297
1669445275896227232,prediction,end,1368996,62631
1669445275975412230,prediction,start,0,0
1669445275976550571,prediction,gpu_start,1138341,1138341
1669445275976560866,prediction,gpu_end,1148636,10295
1669445275976604997,prediction,end,1192767,44131
1669445276088170004,prediction,start,0,0
1669445276089593478,prediction,gpu_start,1423474,1423474
1669445276089603490,prediction,gpu_end,1433486,10012
1669445276089653965,prediction,end,1483961,50475
1669445276248763413,prediction,start,0,0
1669445276250005056,prediction,gpu_start,1241643,1241643
1669445276250026290,prediction,gpu_end,1262877,21234
1669445276250084410,prediction,end,1320997,58120
1669445276348762501,prediction,start,0,0
1669445276349986379,prediction,gpu_start,1223878,1223878
1669445276350003766,prediction,gpu_end,1241265,17387
1669445276350058946,prediction,end,1296445,55180
1669445276446340443,prediction,start,0,0
1669445276447695163,prediction,gpu_start,1354720,1354720
1669445276447715489,prediction,gpu_end,1375046,20326
1669445276447769532,prediction,end,1429089,54043
1669445276540327685,prediction,start,0,0
1669445276541570998,prediction,gpu_start,1243313,1243313
1669445276541585832,prediction,gpu_end,1258147,14834
1669445276541625018,prediction,end,1297333,39186
1669445276640215276,prediction,start,0,0
1669445276641664593,prediction,gpu_start,1449317,1449317
1669445276641687825,prediction,gpu_end,1472549,23232
1669445276641739980,prediction,end,1524704,52155
1669445276740834032,prediction,start,0,0
1669445276742218785,prediction,gpu_start,1384753,1384753
1669445276742240760,prediction,gpu_end,1406728,21975
1669445276742299634,prediction,end,1465602,58874
1669445276821687398,prediction,start,0,0
1669445276823138834,prediction,gpu_start,1451436,1451436
1669445276823159289,prediction,gpu_end,1471891,20455
1669445276823210660,prediction,end,1523262,51371
1669445276912108219,prediction,start,0,0
1669445276913311976,prediction,gpu_start,1203757,1203757
1669445276913331855,prediction,gpu_end,1223636,19879
1669445276913411856,prediction,end,1303637,80001
1669445276993537101,prediction,start,0,0
1669445276995019133,prediction,gpu_start,1482032,1482032
1669445276995044426,prediction,gpu_end,1507325,25293
1669445276995106672,prediction,end,1569571,62246
1669445277111816605,prediction,start,0,0
1669445277113314429,prediction,gpu_start,1497824,1497824
1669445277113340389,prediction,gpu_end,1523784,25960
1669445277113432945,prediction,end,1616340,92556
1669445277258171807,prediction,start,0,0
1669445277259433233,prediction,gpu_start,1261426,1261426
1669445277259454227,prediction,gpu_end,1282420,20994
1669445277259581826,prediction,end,1410019,127599
