1669879329815555558,idle,idle
1669879329825637806,idle,idle
1669879329835703879,idle,idle
1669879329845766895,idle,idle
1669879329855802396,idle,idle
1669879329865842690,idle,idle
1669879329875886038,idle,idle
1669879329885921605,idle,idle
1669879329895999688,idle,idle
1669879329906030709,idle,idle
1669879329916115044,idle,idle
1669879329926191559,idle,idle
1669879329936269165,idle,idle
1669879329946343999,idle,idle
1669879329956423373,idle,idle
1669879329966472627,idle,idle
1669879329976546874,idle,idle
1669879329986589672,idle,idle
1669879329996666127,idle,idle
1669879330006739371,idle,idle
1669879330016815505,idle,idle
1669879330026889471,idle,idle
1669879330036964938,idle,idle
1669879330047039493,idle,idle
1669879330057118426,idle,idle
1669879330067169732,idle,idle
1669879330077253843,idle,idle
1669879330087347401,idle,idle
1669879330097409820,idle,idle
1669879330107484269,idle,idle
1669879330117539504,idle,idle
1669879330127610917,idle,idle
1669879330137683782,idle,idle
1669879330147757585,idle,idle
1669879330157831643,idle,idle
1669879330167911240,idle,idle
1669879330177965046,idle,idle
1669879330188037402,idle,idle
1669879330198111711,idle,idle
1669879330208355321,idle,idle
1669879330218605613,idle,idle
1669879330228680292,idle,idle
1669879330238752775,idle,idle
1669879330248826685,idle,idle
1669879330258903991,idle,idle
1669879330268979675,idle,idle
1669879330279054406,idle,idle
1669879330289130016,idle,idle
1669879330299204358,idle,idle
1669879330309276313,idle,idle
1669879330319350762,idle,idle
1669879330329424148,idle,idle
1669879330341128535,idle,idle
1669879330351222938,idle,idle
1669879330361302084,idle,idle
1669879330374208759,idle,idle
1669879330384287906,idle,idle
1669879330394367083,idle,idle
1669879330404444097,idle,idle
1669879330414516742,idle,idle
1669879330424568706,idle,idle
1669879330434650830,idle,idle
1669879330444705115,idle,idle
1669879330454785753,idle,idle
1669879330464836446,idle,idle
1669879330474880403,idle,idle
1669879330484956241,idle,idle
1669879330495036411,idle,idle
1669879330505122970,idle,idle
1669879330515196321,idle,idle
1669879330525274801,idle,idle
1669879330535368653,idle,idle
1669879330545447233,idle,idle
1669879330555609853,idle,idle
1669879330565798273,idle,idle
1669879330575876985,idle,idle
1669879330585954675,idle,idle
1669879330596042284,idle,idle
1669879330606102103,idle,idle
1669879330616200466,idle,idle
1669879330626239665,idle,idle
1669879330636474421,idle,idle
1669879330646550342,idle,idle
1669879330656590287,idle,idle
1669879330666675611,idle,idle
1669879330676966864,idle,idle
1669879330687052702,idle,idle
1669879330697097573,idle,idle
1669879330707188664,idle,idle
1669879330717245388,idle,idle
1669879330727280426,idle,idle
1669879330737357345,idle,idle
1669879330747428881,idle,idle
1669879330757509678,idle,idle
1669879330767596838,idle,idle
1669879330777681344,idle,idle
1669879330787754249,idle,idle
1669879330797828028,idle,idle
1669879330807904338,idle,idle
1669879330817980240,idle,idle
1669879330828054704,idle,idle
1669879330838130985,idle,idle
1669879330848214760,idle,idle
1669879330863060081,idle,idle
1669879330873129420,idle,idle
1669879330883225106,idle,idle
1669879330893323460,idle,idle
1669879330903387874,idle,idle
1669879330913476005,idle,idle
1669879330923563027,idle,idle
1669879330933625384,idle,idle
1669879330943713084,idle,idle
1669879330953792533,idle,idle
1669879330963865706,idle,idle
1669879330973973058,idle,idle
1669879330984059609,idle,idle
1669879330994144764,idle,idle
1669879331004225040,idle,idle
1669879331014251577,idle,idle
1669879331024337982,idle,idle
1669879331034407668,idle,idle
1669879331044497751,idle,idle
1669879331054574705,idle,idle
1669879331064623316,idle,idle
1669879331074698483,idle,idle
1669879331084743557,idle,idle
1669879331094780338,idle,idle
1669879331104857682,idle,idle
1669879331114944775,idle,idle
1669879331125034244,idle,idle
1669879331135117093,idle,idle
1669879331145195732,idle,idle
1669879331156094867,idle,idle
1669879331166178212,idle,idle
1669879331176263956,idle,idle
1669879331186369853,idle,idle
1669879331196466146,idle,idle
1669879331206978679,idle,idle
1669879331217059980,idle,idle
1669879331227137689,idle,idle
1669879331237186122,idle,idle
1669879331247259513,idle,idle
1669879331257344182,idle,idle
1669879331267383816,idle,idle
1669879331277460632,idle,idle
1669879331287552384,idle,idle
1669879331297628307,idle,idle
1669879331307702234,idle,idle
1669879331317768132,idle,idle
1669879331327847202,idle,idle
1669879331337918506,idle,idle
1669879331347996747,idle,idle
1669879331358048428,idle,idle
1669879331368141929,idle,idle
1669879331378222977,idle,idle
1669879331388260082,idle,idle
1669879331398336167,idle,idle
1669879331408412671,idle,idle
1669879331418494324,idle,idle
1669879331428590330,idle,idle
1669879331438687522,idle,idle
1669879331448775997,idle,idle
1669879331458858012,idle,idle
1669879331468894182,idle,idle
1669879331478971754,idle,idle
1669879331489050667,idle,idle
1669879331499131869,idle,idle
1669879331509206189,idle,idle
1669879331519262462,idle,idle
1669879331529366626,idle,idle
1669879331539445911,idle,idle
1669879331549535286,idle,idle
1669879331559633337,idle,idle
1669879331569708423,idle,idle
1669879331579762766,idle,idle
1669879331589861419,idle,idle
1669879331599937431,idle,idle
1669879331609990112,idle,idle
1669879331620074966,idle,idle
