ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669445273622487469,1669445273634974256,Timing,RadarDetectionComponent::Proc,12486787,0,0,1669445273622485883,0,0,1669445273634974256,1669445273634974256,12488373,1669445273634974256,1669445273634974256,1,13,-1,-1
1669445273635012962,1669445273635042258,Timing,FusionComponent::Proc,29296,0,0,0,0,0,1669445273635042258,1669445273635042258,1669445273635042258,1669445273635042258,1669445273635042258,0,0,0,0
1669445273689292918,1669445273725968711,Timing,DetectionComponent::Proc,36675793,0,1669445273689291775,0,0,0,1669445273725968711,36676936,1669445273725968711,1669445273725968711,1669445273725968711,1,8103,0,-1
1669445273726024571,1669445273726083344,Timing,RecognitionComponent::Proc,58773,0,1669445273689291775,0,0,0,1669445273726083344,36791569,1669445273726083344,1669445273726083344,1669445273726083344,1,0,-1,-1
1669445273726098820,1669445273726312434,Timing,FusionComponent::Proc,213614,0,1669445273689291775,1669445273622485883,0,0,1669445273726312434,37020659,103826551,1669445273726312434,1669445273726312434,1,0,-1,-1
1669445273763279922,1669445273776307207,Timing,RadarDetectionComponent::Proc,13027285,0,0,1669445273763278920,0,0,1669445273776307207,1669445273776307207,13028287,1669445273776307207,1669445273776307207,1,13,-1,-1
1669445273776372300,1669445273776395924,Timing,FusionComponent::Proc,23624,0,0,0,0,0,1669445273776395924,1669445273776395924,1669445273776395924,1669445273776395924,1669445273776395924,0,0,0,0
1669445273769399220,1669445273806024569,Timing,DetectionComponent::Proc,36625349,0,1669445273769397664,0,0,0,1669445273806024569,36626905,1669445273806024569,1669445273806024569,1669445273806024569,1,8104,0,-1
1669445273806073852,1669445273806135728,Timing,RecognitionComponent::Proc,61876,0,1669445273769397664,0,0,0,1669445273806135728,36738064,1669445273806135728,1669445273806135728,1669445273806135728,1,0,-1,-1
1669445273806142484,1669445273806317134,Timing,FusionComponent::Proc,174650,0,1669445273769397664,1669445273763278920,0,0,1669445273806317134,36919470,43038214,1669445273806317134,1669445273806317134,1,0,-1,-1
1669445273744645202,1669445273807688290,Timing,FusionCameraDetectionComponent::OnReceiveImage,63043088,1669445273763242481,0,0,0,0,44445809,1669445273807688290,1669445273807688290,1669445273807688290,1669445273807688290,1,0,-1,-1
1669445273807723703,1669445273807751384,Timing,FusionComponent::Proc,27681,0,0,0,0,0,1669445273807751384,1669445273807751384,1669445273807751384,1669445273807751384,1669445273807751384,0,0,0,0
1669445273763244697,1669445273845256255,Timing,FusionCameraDetectionComponent::OnReceiveImage,82011558,1669445273807735210,0,0,0,0,37521045,1669445273845256255,1669445273845256255,1669445273845256255,1669445273845256255,1,6,-1,-1
1669445273845295042,1669445273845330319,Timing,FusionComponent::Proc,35277,0,0,0,0,0,1669445273845330319,1669445273845330319,1669445273845330319,1669445273845330319,1669445273845330319,0,0,0,0
1669445273807736007,1669445273882404142,Timing,FusionCameraDetectionComponent::OnReceiveImage,74668135,1669445273845297984,0,0,0,0,37106158,1669445273882404142,1669445273882404142,1669445273882404142,1669445273882404142,1,0,-1,-1
1669445273882440408,1669445273882463882,Timing,FusionComponent::Proc,23474,0,0,0,0,0,1669445273882463882,1669445273882463882,1669445273882463882,1669445273882463882,1669445273882463882,0,0,0,0
1669445273884124025,1669445273896801033,Timing,RadarDetectionComponent::Proc,12677008,0,0,1669445273884123366,0,0,1669445273896801033,1669445273896801033,12677667,1669445273896801033,1669445273896801033,1,13,-1,-1
1669445273896844753,1669445273896862539,Timing,FusionComponent::Proc,17786,0,0,0,0,0,1669445273896862539,1669445273896862539,1669445273896862539,1669445273896862539,1669445273896862539,0,0,0,0
1669445273893962333,1669445273929663362,Timing,DetectionComponent::Proc,35701029,0,1669445273893958622,0,0,0,1669445273929663362,35704740,1669445273929663362,1669445273929663362,1669445273929663362,1,8102,0,-1
1669445273929726280,1669445273929778791,Timing,RecognitionComponent::Proc,52511,0,1669445273893958622,0,0,0,1669445273929778791,35820169,1669445273929778791,1669445273929778791,1669445273929778791,1,0,-1,-1
1669445273929788500,1669445273930089464,Timing,FusionComponent::Proc,300964,1669445273845297984,1669445273893958622,1669445273884123366,0,0,84791480,36130842,45966098,1669445273930089464,1669445273930089464,1,0,-1,-1
1669445273845298420,1669445273936463394,Timing,FusionCameraDetectionComponent::OnReceiveImage,91164974,1669445273882446176,0,0,0,0,54017218,1669445273936463394,1669445273936463394,1669445273936463394,1669445273936463394,1,6,-1,-1
1669445273936511608,1669445273936540819,Timing,FusionComponent::Proc,29211,0,0,0,0,0,1669445273936540819,1669445273936540819,1669445273936540819,1669445273936540819,1669445273936540819,0,0,0,0
1669445273882446642,1669445273955009268,Timing,FusionCameraDetectionComponent::OnReceiveImage,72562626,1669445273936525767,0,0,0,0,18483501,1669445273955009268,1669445273955009268,1669445273955009268,1669445273955009268,1,0,-1,-1
1669445273955046421,1669445273955072106,Timing,FusionComponent::Proc,25685,0,0,0,0,0,1669445273955072106,1669445273955072106,1669445273955072106,1669445273955072106,1669445273955072106,0,0,0,0
1669445273936526213,1669445273979229905,Timing,FusionCameraDetectionComponent::OnReceiveImage,42703692,1669445273955052447,0,0,0,0,24177458,1669445273979229905,1669445273979229905,1669445273979229905,1669445273979229905,1,7,-1,-1
1669445273979274759,1669445273979314510,Timing,FusionComponent::Proc,39751,0,0,0,0,0,1669445273979314510,1669445273979314510,1669445273979314510,1669445273979314510,1669445273979314510,0,0,0,0
1669445273958564932,1669445273990352237,Timing,DetectionComponent::Proc,31787305,0,1669445273958563152,0,0,0,1669445273990352237,31789085,1669445273990352237,1669445273990352237,1669445273990352237,1,8102,0,-1
1669445273990413674,1669445273990473359,Timing,RecognitionComponent::Proc,59685,0,1669445273958563152,0,0,0,1669445273990473359,31910207,1669445273990473359,1669445273990473359,1669445273990473359,1,0,-1,-1
1669445273990479342,1669445273990877898,Timing,FusionComponent::Proc,398556,1669445273955052447,1669445273958563152,1669445273884123366,0,0,35825451,32314746,106754532,1669445273990877898,1669445273990877898,1,0,-1,-1
1669445273955052987,1669445274018261708,Timing,FusionCameraDetectionComponent::OnReceiveImage,63208721,1669445274006178930,0,0,0,0,12082778,1669445274018261708,1669445274018261708,1669445274018261708,1669445274018261708,1,0,-1,-1
1669445274018308230,1669445274018344704,Timing,FusionComponent::Proc,36474,0,0,0,0,0,1669445274018344704,1669445274018344704,1669445274018344704,1669445274018344704,1669445274018344704,0,0,0,0
1669445274021680665,1669445274021941441,Timing,RadarDetectionComponent::Proc,260776,0,0,1669445274021679568,0,0,1669445274021941441,1669445274021941441,261873,1669445274021941441,1669445274021941441,1,13,-1,-1
1669445274021978049,1669445274022003142,Timing,FusionComponent::Proc,25093,0,0,0,0,0,1669445274022003142,1669445274022003142,1669445274022003142,1669445274022003142,1669445274022003142,0,0,0,0
1669445274006180871,1669445274042431827,Timing,FusionCameraDetectionComponent::OnReceiveImage,36250956,1669445274018314311,0,0,0,0,24117516,1669445274042431827,1669445274042431827,1669445274042431827,1669445274042431827,1,6,-1,-1
1669445274042468425,1669445274042489602,Timing,FusionComponent::Proc,21177,0,0,0,0,0,1669445274042489602,1669445274042489602,1669445274042489602,1669445274042489602,1669445274042489602,0,0,0,0
1669445274018315105,1669445274064898644,Timing,FusionCameraDetectionComponent::OnReceiveImage,46583539,1669445274063674707,0,0,0,0,1223937,1669445274064898644,1669445274064898644,1669445274064898644,1669445274064898644,1,0,-1,-1
1669445274064939116,1669445274064967630,Timing,FusionComponent::Proc,28514,0,0,0,0,0,1669445274064967630,1669445274064967630,1669445274064967630,1669445274064967630,1669445274064967630,0,0,0,0
1669445274063677993,1669445274087026332,Timing,FusionCameraDetectionComponent::OnReceiveImage,23348339,1669445274064945001,0,0,0,0,22081331,1669445274087026332,1669445274087026332,1669445274087026332,1669445274087026332,1,6,-1,-1
1669445274087072990,1669445274087116510,Timing,FusionComponent::Proc,43520,0,0,0,0,0,1669445274087116510,1669445274087116510,1669445274087116510,1669445274087116510,1669445274087116510,0,0,0,0
1669445274064945467,1669445274115956600,Timing,FusionCameraDetectionComponent::OnReceiveImage,51011133,1669445274064945001,0,0,0,0,51011599,1669445274115956600,1669445274115956600,1669445274115956600,1669445274115956600,1,0,-1,-1
1669445274116008812,1669445274116034557,Timing,FusionComponent::Proc,25745,0,0,0,0,0,1669445274116034557,1669445274116034557,1669445274116034557,1669445274116034557,1669445274116034557,0,0,0,0
1669445274098375104,1669445274116661561,Timing,DetectionComponent::Proc,18286457,0,1669445274098373364,0,0,0,1669445274116661561,18288197,1669445274116661561,1669445274116661561,1669445274116661561,1,8100,0,-1
1669445274116701401,1669445274116806137,Timing,RecognitionComponent::Proc,104736,0,1669445274098373364,0,0,0,1669445274116806137,18432773,1669445274116806137,1669445274116806137,1669445274116806137,1,1,-1,-1
1669445274116810104,1669445274117163035,Timing,FusionComponent::Proc,352931,1669445274064945001,1669445274098373364,1669445274021679568,0,0,52218034,18789671,95483467,1669445274117163035,1669445274117163035,1,0,-1,-1
1669445274129221921,1669445274151226016,Timing,FusionCameraDetectionComponent::OnReceiveImage,22004095,1669445274132868904,0,0,0,0,18357112,1669445274151226016,1669445274151226016,1669445274151226016,1669445274151226016,1,6,-1,-1
1669445274151260543,1669445274151292066,Timing,FusionComponent::Proc,31523,0,0,0,0,0,1669445274151292066,1669445274151292066,1669445274151292066,1669445274151292066,1669445274151292066,0,0,0,0
1669445274132869996,1669445274168189890,Timing,FusionCameraDetectionComponent::OnReceiveImage,35319894,1669445274132868904,0,0,0,0,35320986,1669445274168189890,1669445274168189890,1669445274168189890,1669445274168189890,1,0,-1,-1
1669445274168225257,1669445274168250002,Timing,FusionComponent::Proc,24745,0,0,0,0,0,1669445274168250002,1669445274168250002,1669445274168250002,1669445274168250002,1669445274168250002,0,0,0,0
1669445274162419988,1669445274174902575,Timing,RadarDetectionComponent::Proc,12482587,0,0,1669445274162418793,0,0,1669445274174902575,1669445274174902575,12483782,1669445274174902575,1669445274174902575,1,13,-1,-1
1669445274174941867,1669445274174968441,Timing,FusionComponent::Proc,26574,0,0,0,0,0,1669445274174968441,1669445274174968441,1669445274174968441,1669445274174968441,1669445274174968441,0,0,0,0
1669445274171107454,1669445274185677961,Timing,DetectionComponent::Proc,14570507,0,1669445274171106730,0,0,0,1669445274185677961,14571231,1669445274185677961,1669445274185677961,1669445274185677961,1,8100,0,-1
1669445274185726212,1669445274185802460,Timing,RecognitionComponent::Proc,76248,0,1669445274171106730,0,0,0,1669445274185802460,14695730,1669445274185802460,1669445274185802460,1669445274185802460,1,0,-1,-1
1669445274185807522,1669445274186318864,Timing,FusionComponent::Proc,511342,1669445274132868904,1669445274171106730,1669445274162418793,0,0,53449960,15212134,23900071,1669445274186318864,1669445274186318864,1,0,-1,-1
1669445274206525316,1669445274235714637,Timing,FusionCameraDetectionComponent::OnReceiveImage,29189321,1669445274206524608,0,0,0,0,29190029,1669445274235714637,1669445274235714637,1669445274235714637,1669445274235714637,1,0,-1,-1
1669445274235760734,1669445274235787413,Timing,FusionComponent::Proc,26679,0,0,0,0,0,1669445274235787413,1669445274235787413,1669445274235787413,1669445274235787413,1669445274235787413,0,0,0,0
1669445274206524560,1669445274253350211,Timing,FusionCameraDetectionComponent::OnReceiveImage,46825651,1669445274206524608,0,0,0,0,46825603,1669445274253350211,1669445274253350211,1669445274253350211,1669445274253350211,1,7,-1,-1
1669445274253390319,1669445274253424360,Timing,FusionComponent::Proc,34041,0,0,0,0,0,1669445274253424360,1669445274253424360,1669445274253424360,1669445274253424360,1669445274253424360,0,0,0,0
1669445274271683059,1669445274294380471,Timing,FusionCameraDetectionComponent::OnReceiveImage,22697412,1669445274274046344,0,0,0,0,20334127,1669445274294380471,1669445274294380471,1669445274294380471,1669445274294380471,1,0,-1,-1
1669445274294414676,1669445274294438712,Timing,FusionComponent::Proc,24036,0,0,0,0,0,1669445274294438712,1669445274294438712,1669445274294438712,1669445274294438712,1669445274294438712,0,0,0,0
1669445274274048425,1669445274314251138,Timing,FusionCameraDetectionComponent::OnReceiveImage,40202713,1669445274274046344,0,0,0,0,40204794,1669445274314251138,1669445274314251138,1669445274314251138,1669445274314251138,1,7,-1,-1
1669445274314293744,1669445274314320449,Timing,FusionComponent::Proc,26705,0,0,0,0,0,1669445274314320449,1669445274314320449,1669445274314320449,1669445274314320449,1669445274314320449,0,0,0,0
1669445274302279700,1669445274314909374,Timing,RadarDetectionComponent::Proc,12629674,0,0,1669445274302278578,0,0,1669445274314909374,1669445274314909374,12630796,1669445274314909374,1669445274314909374,1,13,-1,-1
1669445274314936299,1669445274314948234,Timing,FusionComponent::Proc,11935,0,0,0,0,0,1669445274314948234,1669445274314948234,1669445274314948234,1669445274314948234,1669445274314948234,0,0,0,0
1669445274319829670,1669445274334596936,Timing,DetectionComponent::Proc,14767266,0,1669445274319828856,0,0,0,1669445274334596936,14768080,1669445274334596936,1669445274334596936,1669445274334596936,1,8104,0,-1
1669445274334651696,1669445274334766157,Timing,RecognitionComponent::Proc,114461,0,1669445274319828856,0,0,0,1669445274334766157,14937301,1669445274334766157,1669445274334766157,1669445274334766157,1,1,-1,-1
1669445274334773360,1669445274335415507,Timing,FusionComponent::Proc,642147,1669445274274046344,1669445274319828856,1669445274302278578,0,0,61369163,15586651,33136929,1669445274335415507,1669445274335415507,1,0,-1,-1
1669445274350210638,1669445274374531090,Timing,FusionCameraDetectionComponent::OnReceiveImage,24320452,1669445274352482160,0,0,0,0,22048930,1669445274374531090,1669445274374531090,1669445274374531090,1669445274374531090,1,0,-1,-1
1669445274374565285,1669445274374597299,Timing,FusionComponent::Proc,32014,0,0,0,0,0,1669445274374597299,1669445274374597299,1669445274374597299,1669445274374597299,1669445274374597299,0,0,0,0
1669445274383687513,1669445274396302337,Timing,RadarDetectionComponent::Proc,12614824,0,0,1669445274383685067,0,0,1669445274396302337,1669445274396302337,12617270,1669445274396302337,1669445274396302337,1,14,-1,-1
1669445274396350077,1669445274396367953,Timing,FusionComponent::Proc,17876,0,0,0,0,0,1669445274396367953,1669445274396367953,1669445274396367953,1669445274396367953,1669445274396367953,0,0,0,0
1669445274352483373,1669445274398604163,Timing,FusionCameraDetectionComponent::OnReceiveImage,46120790,1669445274352482160,0,0,0,0,46122003,1669445274398604163,1669445274398604163,1669445274398604163,1669445274398604163,1,7,-1,-1
1669445274398639235,1669445274398662662,Timing,FusionComponent::Proc,23427,0,0,0,0,0,1669445274398662662,1669445274398662662,1669445274398662662,1669445274398662662,1669445274398662662,0,0,0,0
1669445274392766773,1669445274408025234,Timing,DetectionComponent::Proc,15258461,0,1669445274392765142,0,0,0,1669445274408025234,15260092,1669445274408025234,1669445274408025234,1669445274408025234,1,8116,0,-1
