ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669445273743494740,1669445273756033849,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12539109,0,0,0,0,0,1669445273756033849,1669445273756033849,1669445273756033849,1669445273756033849,1669445273756033849,0,0,0,0
1669445273769366857,1669445273781871092,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12504235,0,0,0,0,0,1669445273781871092,1669445273781871092,1669445273781871092,1669445273781871092,1669445273781871092,0,0,0,0
1669445273773946942,1669445273794247136,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20300194,0,0,0,0,0,1669445273794247136,1669445273794247136,1669445273794247136,1669445273794247136,1669445273794247136,0,0,0,0
1669445273781890077,1669445273806645770,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,24755693,0,0,0,0,0,1669445273806645770,1669445273806645770,1669445273806645770,1669445273806645770,1669445273806645770,0,0,0,0
1669445273863976324,1669445273888680993,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,24704669,0,0,0,0,0,1669445273888680993,1669445273888680993,1669445273888680993,1669445273888680993,1669445273888680993,1,4,-1,-1
1669445273866105951,1669445273888903276,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22797325,0,0,0,0,0,1669445273888903276,1669445273888903276,1669445273888903276,1669445273888903276,1669445273888903276,0,0,0,0
1669445273925609694,1669445273925699683,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,89989,0,0,0,0,0,1669445273925699683,1669445273925699683,1669445273925699683,1669445273925699683,1669445273925699683,0,0,0,0
1669445273931922586,1669445273931976500,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,53914,0,0,0,0,0,1669445273931976500,1669445273931976500,1669445273931976500,1669445273931976500,1669445273931976500,0,0,0,0
1669445274002423380,1669445274002518021,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,94641,0,0,0,0,0,1669445274002518021,1669445274002518021,1669445274002518021,1669445274002518021,1669445274002518021,0,0,0,0
1669445274005793320,1669445274033356914,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27563594,0,0,0,0,0,1669445274033356914,1669445274033356914,1669445274033356914,1669445274033356914,1669445274033356914,1,4,-1,-1
1669445274060338850,1669445274060405836,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,66986,0,0,0,0,0,1669445274060405836,1669445274060405836,1669445274060405836,1669445274060405836,1669445274060405836,0,0,0,0
1669445274063678342,1669445274063765745,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,87403,0,0,0,0,0,1669445274063765745,1669445274063765745,1669445274063765745,1669445274063765745,1669445274063765745,0,0,0,0
1669445274129216875,1669445274129279868,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,62993,0,0,0,0,0,1669445274129279868,1669445274129279868,1669445274129279868,1669445274129279868,1669445274129279868,0,0,0,0
1669445274132137794,1669445274132200279,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,62485,0,0,0,0,0,1669445274132200279,1669445274132200279,1669445274132200279,1669445274132200279,1669445274132200279,0,0,0,0
1669445274201808721,1669445274226605524,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,24796803,0,0,0,0,0,1669445274226605524,1669445274226605524,1669445274226605524,1669445274226605524,1669445274226605524,1,4,-1,-1
1669445274204029365,1669445274226744520,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22715155,0,0,0,0,0,1669445274226744520,1669445274226744520,1669445274226744520,1669445274226744520,1669445274226744520,0,0,0,0
1669445274271610072,1669445274271658443,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,48371,0,0,0,0,0,1669445274271658443,1669445274271658443,1669445274271658443,1669445274271658443,1669445274271658443,0,0,0,0
1669445274274046931,1669445274274112389,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,65458,0,0,0,0,0,1669445274274112389,1669445274274112389,1669445274274112389,1669445274274112389,1669445274274112389,0,0,0,0
1669445274350202468,1669445274350260924,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58456,0,0,0,0,0,1669445274350260924,1669445274350260924,1669445274350260924,1669445274350260924,1669445274350260924,0,0,0,0
1669445274352484162,1669445274384074455,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31590293,0,0,0,0,0,1669445274384074455,1669445274384074455,1669445274384074455,1669445274384074455,1669445274384074455,1,4,-1,-1
1669445274422768796,1669445274422827205,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58409,0,0,0,0,0,1669445274422827205,1669445274422827205,1669445274422827205,1669445274422827205,1669445274422827205,0,0,0,0
1669445274426371179,1669445274426413596,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42417,0,0,0,0,0,1669445274426413596,1669445274426413596,1669445274426413596,1669445274426413596,1669445274426413596,0,0,0,0
1669445274493902216,1669445274528072235,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,34170019,0,0,0,0,0,1669445274528072235,1669445274528072235,1669445274528072235,1669445274528072235,1669445274528072235,1,4,-1,-1
1669445274496830461,1669445274528407132,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31576671,0,0,0,0,0,1669445274528407132,1669445274528407132,1669445274528407132,1669445274528407132,1669445274528407132,0,0,0,0
1669445274564563654,1669445274564627718,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,64064,0,0,0,0,0,1669445274564627718,1669445274564627718,1669445274564627718,1669445274564627718,1669445274564627718,0,0,0,0
1669445274566917365,1669445274566976870,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,59505,0,0,0,0,0,1669445274566976870,1669445274566976870,1669445274566976870,1669445274566976870,1669445274566976870,0,0,0,0
1669445274652035189,1669445274682864829,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30829640,0,0,0,0,0,1669445274682864829,1669445274682864829,1669445274682864829,1669445274682864829,1669445274682864829,1,4,-1,-1
1669445274655957577,1669445274683027223,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27069646,0,0,0,0,0,1669445274683027223,1669445274683027223,1669445274683027223,1669445274683027223,1669445274683027223,0,0,0,0
1669445274727931050,1669445274727993690,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,62640,0,0,0,0,0,1669445274727993690,1669445274727993690,1669445274727993690,1669445274727993690,1669445274727993690,0,0,0,0
1669445274730261960,1669445274730324504,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,62544,0,0,0,0,0,1669445274730324504,1669445274730324504,1669445274730324504,1669445274730324504,1669445274730324504,0,0,0,0
1669445274802352108,1669445274831023211,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28671103,0,0,0,0,0,1669445274831023211,1669445274831023211,1669445274831023211,1669445274831023211,1669445274831023211,1,4,-1,-1
1669445274804968532,1669445274831308483,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,26339951,0,0,0,0,0,1669445274831308483,1669445274831308483,1669445274831308483,1669445274831308483,1669445274831308483,0,0,0,0
1669445274872390023,1669445274872446359,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,56336,0,0,0,0,0,1669445274872446359,1669445274872446359,1669445274872446359,1669445274872446359,1669445274872446359,0,0,0,0
1669445274874747266,1669445274874792564,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,45298,0,0,0,0,0,1669445274874792564,1669445274874792564,1669445274874792564,1669445274874792564,1669445274874792564,0,0,0,0
1669445274955461755,1669445274985911743,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30449988,0,0,0,0,0,1669445274985911743,1669445274985911743,1669445274985911743,1669445274985911743,1669445274985911743,1,4,-1,-1
1669445274958022015,1669445274986056156,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28034141,0,0,0,0,0,1669445274986056156,1669445274986056156,1669445274986056156,1669445274986056156,1669445274986056156,0,0,0,0
1669445275043155521,1669445275043218415,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,62894,0,0,0,0,0,1669445275043218415,1669445275043218415,1669445275043218415,1669445275043218415,1669445275043218415,0,0,0,0
1669445275045817842,1669445275045868542,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,50700,0,0,0,0,0,1669445275045868542,1669445275045868542,1669445275045868542,1669445275045868542,1669445275045868542,0,0,0,0
1669445275130517277,1669445275159164130,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28646853,0,0,0,0,0,1669445275159164130,1669445275159164130,1669445275159164130,1669445275159164130,1669445275159164130,1,4,-1,-1
1669445275133067805,1669445275159447661,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,26379856,0,0,0,0,0,1669445275159447661,1669445275159447661,1669445275159447661,1669445275159447661,1669445275159447661,0,0,0,0
1669445275209079688,1669445275209121393,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,41705,0,0,0,0,0,1669445275209121393,1669445275209121393,1669445275209121393,1669445275209121393,1669445275209121393,0,0,0,0
1669445275211526885,1669445275211581082,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,54197,0,0,0,0,0,1669445275211581082,1669445275211581082,1669445275211581082,1669445275211581082,1669445275211581082,0,0,0,0
1669445275292706712,1669445275321042801,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28336089,0,0,0,0,0,1669445275321042801,1669445275321042801,1669445275321042801,1669445275321042801,1669445275321042801,1,4,-1,-1
1669445275295370690,1669445275321181098,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25810408,0,0,0,0,0,1669445275321181098,1669445275321181098,1669445275321181098,1669445275321181098,1669445275321181098,0,0,0,0
1669445275362823728,1669445275362879650,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,55922,0,0,0,0,0,1669445275362879650,1669445275362879650,1669445275362879650,1669445275362879650,1669445275362879650,0,0,0,0
1669445275365203655,1669445275365246255,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42600,0,0,0,0,0,1669445275365246255,1669445275365246255,1669445275365246255,1669445275365246255,1669445275365246255,0,0,0,0
1669445275464211723,1669445275491859551,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27647828,0,0,0,0,0,1669445275491859551,1669445275491859551,1669445275491859551,1669445275491859551,1669445275491859551,1,4,-1,-1
1669445275467525928,1669445275491973258,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,24447330,0,0,0,0,0,1669445275491973258,1669445275491973258,1669445275491973258,1669445275491973258,1669445275491973258,0,0,0,0
1669445275538972640,1669445275539037233,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,64593,0,0,0,0,0,1669445275539037233,1669445275539037233,1669445275539037233,1669445275539037233,1669445275539037233,0,0,0,0
1669445275541352039,1669445275541403457,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51418,0,0,0,0,0,1669445275541403457,1669445275541403457,1669445275541403457,1669445275541403457,1669445275541403457,0,0,0,0
1669445275631299997,1669445275661724594,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30424597,0,0,0,0,0,1669445275661724594,1669445275661724594,1669445275661724594,1669445275661724594,1669445275661724594,1,4,-1,-1
1669445275634079626,1669445275661919028,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27839402,0,0,0,0,0,1669445275661919028,1669445275661919028,1669445275661919028,1669445275661919028,1669445275661919028,0,0,0,0
1669445275732176285,1669445275732239709,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,63424,0,0,0,0,0,1669445275732239709,1669445275732239709,1669445275732239709,1669445275732239709,1669445275732239709,0,0,0,0
