ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669445273734602639,1669445273736199824,Timing,PlanningComponent::Proc,1597185,0,1669445273689291775,1669445273622485883,0,0,1669445273736199824,46908049,113713941,1669445273736199824,1669445273736199824,1,0,0,0
1669445273807636845,1669445273927498604,Timing,PlanningComponent::Proc,119861759,0,1669445273769397664,1669445273763278920,1669445273863974069,0,1669445273927498604,158100940,164219684,63524535,1669445273927498604,1,0,0,0
1669445273934238957,1669445273973444082,Timing,PlanningComponent::Proc,39205125,1669445273845297984,1669445273893958622,1669445273884123366,1669445273863974069,0,128146098,79485460,89320716,109470013,1669445273973444082,1,0,0,0
1669445273992915954,1669445274025421297,Timing,PlanningComponent::Proc,32505343,1669445273955052447,1669445273958563152,1669445273884123366,1669445273863974069,0,70368850,66858145,141297931,161447228,1669445274025421297,1,0,0,0
1669445274118748668,1669445274149636150,Timing,PlanningComponent::Proc,30887482,1669445274064945001,1669445274098373364,1669445274021679568,1669445274005791308,0,84691149,51262786,127956582,143844842,1669445274149636150,1,0,0,0
1669445274187877817,1669445274223264198,Timing,PlanningComponent::Proc,35386381,1669445274132868904,1669445274171106730,1669445274162418793,1669445274005791308,0,90395294,52157468,60845405,217472890,1669445274223264198,1,0,0,0
1669445274336887825,1669445274364679288,Timing,PlanningComponent::Proc,27791463,1669445274274046344,1669445274319828856,1669445274302278578,1669445274201806508,0,90632944,44850432,62400710,162872780,1669445274364679288,1,0,0,0
1669445274410376736,1669445274440288517,Timing,PlanningComponent::Proc,29911781,1669445274352482160,1669445274392765142,1669445274383685067,1669445274352483045,0,87806357,47523375,56603450,87805472,1669445274440288517,1,0,0,0
1669445274551372368,1669445274575676875,Timing,PlanningComponent::Proc,24304507,1669445274496832056,1669445274531994359,1669445274528196113,1669445274493900687,0,78844819,43682516,47480762,81776188,1669445274575676875,1,0,0,0
1669445274622123289,1669445274645359431,Timing,PlanningComponent::Proc,23236142,1669445274566930002,1669445274606305032,1669445274528196113,1669445274493900687,0,78429429,39054399,117163318,151458744,1669445274645359431,1,0,0,0
1669445274713951630,1669445274751984628,Timing,PlanningComponent::Proc,38032998,1669445274655964279,1669445274696799715,1669445274688190143,1669445274652032903,0,96020349,55184913,63794485,99951725,1669445274751984628,1,0,0,0
1669445274861984126,1669445274893975200,Timing,PlanningComponent::Proc,31991074,1669445274804959411,1669445274839643241,1669445274763587800,1669445274802350224,0,89015789,54331959,130387400,91624976,1669445274893975200,1,0,0,0
1669445274931677969,1669445274962719747,Timing,PlanningComponent::Proc,31041778,1669445274874743355,1669445274916504387,1669445274907910576,1669445274802350224,0,87976392,46215360,54809171,160369523,1669445274962719747,1,0,0,0
1669445275025788346,1669445275054463062,Timing,PlanningComponent::Proc,28674716,1669445274958013099,1669445275010749959,1669445275001738284,1669445274955459897,0,96449963,43713103,52724778,99003165,1669445275054463062,1,0,0,0
1669445275192062371,1669445275232062228,Timing,PlanningComponent::Proc,39999857,1669445275133066585,1669445275177019806,1669445275167820381,1669445275130515647,0,98995643,55042422,64241847,101546581,1669445275232062228,1,1,0,0
