ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669877981191995441,1669877981192028771,Timing,RTKLocalizationComponent::Proc,33330,0,0,0,0,0,1669877981192028771,1669877981192028771,1669877981192028771,1669877981192028771,1669877981192028771,0,0,0,0
1669877981271726369,1669877981271968852,Timing,RTKLocalizationComponent::Proc,242483,0,0,0,0,0,1669877981271968852,1669877981271968852,1669877981271968852,1669877981271968852,1669877981271968852,1,-1,-1,-1
1669877981354901210,1669877981354980003,Timing,RTKLocalizationComponent::Proc,78793,0,0,0,0,0,1669877981354980003,1669877981354980003,1669877981354980003,1669877981354980003,1669877981354980003,1,-1,-1,-1
1669877981432533189,1669877981432609860,Timing,RTKLocalizationComponent::Proc,76671,0,0,0,0,0,1669877981432609860,1669877981432609860,1669877981432609860,1669877981432609860,1669877981432609860,1,-1,-1,-1
1669877981511812303,1669877981511907332,Timing,RTKLocalizationComponent::Proc,95029,0,0,0,0,0,1669877981511907332,1669877981511907332,1669877981511907332,1669877981511907332,1669877981511907332,1,-1,-1,-1
1669877981591968138,1669877981592022876,Timing,RTKLocalizationComponent::Proc,54738,0,0,0,0,0,1669877981592022876,1669877981592022876,1669877981592022876,1669877981592022876,1669877981592022876,1,-1,-1,-1
1669877981671642588,1669877981671701528,Timing,RTKLocalizationComponent::Proc,58940,0,0,0,0,0,1669877981671701528,1669877981671701528,1669877981671701528,1669877981671701528,1669877981671701528,1,-1,-1,-1
1669877981751777993,1669877981751840718,Timing,RTKLocalizationComponent::Proc,62725,0,0,0,0,0,1669877981751840718,1669877981751840718,1669877981751840718,1669877981751840718,1669877981751840718,1,-1,-1,-1
1669877981831862672,1669877981831975636,Timing,RTKLocalizationComponent::Proc,112964,0,0,0,0,0,1669877981831975636,1669877981831975636,1669877981831975636,1669877981831975636,1669877981831975636,1,-1,-1,-1
1669877981911724929,1669877981911774965,Timing,RTKLocalizationComponent::Proc,50036,0,0,0,0,0,1669877981911774965,1669877981911774965,1669877981911774965,1669877981911774965,1669877981911774965,1,-1,-1,-1
1669877981991710875,1669877981991763315,Timing,RTKLocalizationComponent::Proc,52440,0,0,0,0,0,1669877981991763315,1669877981991763315,1669877981991763315,1669877981991763315,1669877981991763315,1,-1,-1,-1
1669877982071604452,1669877982071683407,Timing,RTKLocalizationComponent::Proc,78955,0,0,0,0,0,1669877982071683407,1669877982071683407,1669877982071683407,1669877982071683407,1669877982071683407,1,-1,-1,-1
1669877982151694847,1669877982151766123,Timing,RTKLocalizationComponent::Proc,71276,0,0,0,0,0,1669877982151766123,1669877982151766123,1669877982151766123,1669877982151766123,1669877982151766123,1,-1,-1,-1
1669877982231713451,1669877982231811159,Timing,RTKLocalizationComponent::Proc,97708,0,0,0,0,0,1669877982231811159,1669877982231811159,1669877982231811159,1669877982231811159,1669877982231811159,1,-1,-1,-1
1669877982311783110,1669877982311863912,Timing,RTKLocalizationComponent::Proc,80802,0,0,0,0,0,1669877982311863912,1669877982311863912,1669877982311863912,1669877982311863912,1669877982311863912,1,-1,-1,-1
1669877982391586204,1669877982391648752,Timing,RTKLocalizationComponent::Proc,62548,0,0,0,0,0,1669877982391648752,1669877982391648752,1669877982391648752,1669877982391648752,1669877982391648752,1,-1,-1,-1
1669877982471599092,1669877982471649870,Timing,RTKLocalizationComponent::Proc,50778,0,0,0,0,0,1669877982471649870,1669877982471649870,1669877982471649870,1669877982471649870,1669877982471649870,1,-1,-1,-1
1669877982551610001,1669877982551669394,Timing,RTKLocalizationComponent::Proc,59393,0,0,0,0,0,1669877982551669394,1669877982551669394,1669877982551669394,1669877982551669394,1669877982551669394,1,-1,-1,-1
1669877982631595535,1669877982631674714,Timing,RTKLocalizationComponent::Proc,79179,0,0,0,0,0,1669877982631674714,1669877982631674714,1669877982631674714,1669877982631674714,1669877982631674714,1,-1,-1,-1
1669877982718885897,1669877982718947692,Timing,RTKLocalizationComponent::Proc,61795,0,0,0,0,0,1669877982718947692,1669877982718947692,1669877982718947692,1669877982718947692,1669877982718947692,1,-1,-1,-1
1669877982796279034,1669877982796331327,Timing,RTKLocalizationComponent::Proc,52293,0,0,0,0,0,1669877982796331327,1669877982796331327,1669877982796331327,1669877982796331327,1669877982796331327,1,-1,-1,-1
1669877982876179740,1669877982876250954,Timing,RTKLocalizationComponent::Proc,71214,0,0,0,0,0,1669877982876250954,1669877982876250954,1669877982876250954,1669877982876250954,1669877982876250954,1,-1,-1,-1
1669877982956176456,1669877982956243630,Timing,RTKLocalizationComponent::Proc,67174,0,0,0,0,0,1669877982956243630,1669877982956243630,1669877982956243630,1669877982956243630,1669877982956243630,1,-1,-1,-1
1669877983036202367,1669877983036271219,Timing,RTKLocalizationComponent::Proc,68852,0,0,0,0,0,1669877983036271219,1669877983036271219,1669877983036271219,1669877983036271219,1669877983036271219,1,-1,-1,-1
1669877983116237317,1669877983116307268,Timing,RTKLocalizationComponent::Proc,69951,0,0,0,0,0,1669877983116307268,1669877983116307268,1669877983116307268,1669877983116307268,1669877983116307268,1,-1,-1,-1
1669877983196245772,1669877983196324686,Timing,RTKLocalizationComponent::Proc,78914,0,0,0,0,0,1669877983196324686,1669877983196324686,1669877983196324686,1669877983196324686,1669877983196324686,1,-1,-1,-1
1669877983276190846,1669877983276337527,Timing,RTKLocalizationComponent::Proc,146681,0,0,0,0,0,1669877983276337527,1669877983276337527,1669877983276337527,1669877983276337527,1669877983276337527,1,-1,-1,-1
1669877983357323839,1669877983357402737,Timing,RTKLocalizationComponent::Proc,78898,0,0,0,0,0,1669877983357402737,1669877983357402737,1669877983357402737,1669877983357402737,1669877983357402737,1,-1,-1,-1
1669877983436207882,1669877983436290850,Timing,RTKLocalizationComponent::Proc,82968,0,0,0,0,0,1669877983436290850,1669877983436290850,1669877983436290850,1669877983436290850,1669877983436290850,1,-1,-1,-1
1669877983525972002,1669877983526044573,Timing,RTKLocalizationComponent::Proc,72571,0,0,0,0,0,1669877983526044573,1669877983526044573,1669877983526044573,1669877983526044573,1669877983526044573,1,-1,-1,-1
1669877983601925092,1669877983602014453,Timing,RTKLocalizationComponent::Proc,89361,0,0,0,0,0,1669877983602014453,1669877983602014453,1669877983602014453,1669877983602014453,1669877983602014453,1,-1,-1,-1
1669877983681136107,1669877983681213289,Timing,RTKLocalizationComponent::Proc,77182,0,0,0,0,0,1669877983681213289,1669877983681213289,1669877983681213289,1669877983681213289,1669877983681213289,1,-1,-1,-1
1669877983766104339,1669877983766185207,Timing,RTKLocalizationComponent::Proc,80868,0,0,0,0,0,1669877983766185207,1669877983766185207,1669877983766185207,1669877983766185207,1669877983766185207,1,-1,-1,-1
1669877983846082065,1669877983846185358,Timing,RTKLocalizationComponent::Proc,103293,0,0,0,0,0,1669877983846185358,1669877983846185358,1669877983846185358,1669877983846185358,1669877983846185358,1,-1,-1,-1
1669877983926136973,1669877983926220072,Timing,RTKLocalizationComponent::Proc,83099,0,0,0,0,0,1669877983926220072,1669877983926220072,1669877983926220072,1669877983926220072,1669877983926220072,1,-1,-1,-1
