ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669878084724152428,1669878084726079938,Timing,PlanningComponent::Proc,1927510,1669878084654356782,1669878084695221477,1669878084680246763,1669878084654072629,0,71723156,30858461,45833175,72007309,1669878084726079938,1,0,0,0
1669878084848915204,1669878084943195493,Timing,PlanningComponent::Proc,94280289,1669878084788640843,1669878084827124621,1669878084820092860,1669878084785252617,0,154554650,116070872,123102633,157942876,1669878084943195493,1,0,0,0
1669878084948084654,1669878084996002343,Timing,PlanningComponent::Proc,47917689,1669878084863878007,1669878084893461874,1669878084820092860,1669878084926769916,0,132124336,102540469,175909483,69232427,1669878084996002343,1,0,0,0
1669878085060159077,1669878085097546626,Timing,PlanningComponent::Proc,37387549,1669878084999982681,1669878085031643173,1669878084958101989,1669878085056387328,0,97563945,65903453,139444637,41159298,1669878085097546626,1,0,0,0
1669878085125285510,1669878085161218787,Timing,PlanningComponent::Proc,35933277,1669878085069136795,1669878085098109085,1669878085091139240,1669878085056387328,0,92081992,63109702,70079547,104831459,1669878085161218787,1,0,0,0
1669878085251488035,1669878085292084601,Timing,PlanningComponent::Proc,40596566,1669878085195639026,1669878085232646544,1669878085225095653,1669878085186809657,0,96445575,59438057,66988948,105274944,1669878085292084601,1,0,0,0
1669878085328686480,1669878085357860077,Timing,PlanningComponent::Proc,29173597,1669878085270690110,1669878085310338048,1669878085225095653,1669878085186809657,0,87169967,47522029,132764424,171050420,1669878085357860077,1,0,0,0
1669878085485802349,1669878085528965152,Timing,PlanningComponent::Proc,43162803,1669878085411850931,1669878085470004940,1669878085379488679,1669878085341004514,0,117114221,58960212,149476473,187960638,1669878085528965152,1,0,0,0
1669878085565670981,1669878085599458290,Timing,PlanningComponent::Proc,33787309,1669878085500129714,1669878085547950668,1669878085540900522,1669878085501892205,0,99328576,51507622,58557768,97566085,1669878085599458290,1,0,0,0
1669878085748449570,1669878085778265386,Timing,PlanningComponent::Proc,29815816,1669878085671462426,1669878085730031988,1669878085722738063,1669878085679297183,0,106802960,48233398,55527323,98968203,1669878085778265386,1,0,0,0
1669878085846662960,1669878085894318650,Timing,PlanningComponent::Proc,47655690,1669878085765037904,1669878085828394963,1669878085821168229,1669878085852278040,0,129280746,65923687,73150421,42040610,1669878085894318650,1,0,0,0
1669878085929947256,1669878085961032432,Timing,PlanningComponent::Proc,31085176,1669878085860004731,1669878085912355332,1669878085897259886,1669878085852278040,0,101027701,48677100,63772546,108754392,1669878085961032432,1,0,0,0
1669878085998826635,1669878086035368948,Timing,PlanningComponent::Proc,36542313,1669878085941649193,1669878085973462407,1669878085897259886,1669878085997593477,0,93719755,61906541,138109062,37775471,1669878086035368948,1,0,0,0
1669878086080833400,1669878086118792476,Timing,PlanningComponent::Proc,37959076,1669878086005186774,1669878086062589675,1669878086054727472,1669878085997593477,0,113605702,56202801,64065004,121198999,1669878086118792476,1,0,0,0
1669878086152445572,1669878086184655677,Timing,PlanningComponent::Proc,32210105,1669878086094987551,1669878086128040457,1669878086120580921,1669878085997593477,0,89668126,56615220,64074756,187062200,1669878086184655677,1,0,0,0
1669878086290905887,1669878086328880610,Timing,PlanningComponent::Proc,37974723,1669878086240918566,1669878086270159074,1669878086201010233,1669878086161496207,0,87962044,58721536,127870377,167384403,1669878086328880610,1,0,0,0
1669878086380554669,1669878086423596853,Timing,PlanningComponent::Proc,43042184,1669878086304182291,1669878086362160234,1669878086354720011,1669878086304051230,0,119414562,61436619,68876842,119545623,1669878086423596853,1,0,0,0
1669878086461900037,1669878086493667366,Timing,PlanningComponent::Proc,31767329,1669878086394581029,1669878086441913346,1669878086354720011,1669878086304051230,0,99086337,51754020,138947355,189616136,1669878086493667366,1,0,0,0
1669878086623850312,1669878086649876046,Timing,PlanningComponent::Proc,26025734,1669878086564342844,1669878086599506534,1669878086591712151,1669878086473147265,0,85533202,50369512,58163895,176728781,1669878086649876046,1,0,0,0
1669878086690117003,1669878086718633231,Timing,PlanningComponent::Proc,28516228,1669878086638158395,1669878086673994286,1669878086591712151,1669878086622752766,0,80474836,44638945,126921080,95880465,1669878086718633231,1,0,0,0
1669878086772461798,1669878086797767269,Timing,PlanningComponent::Proc,25305471,1669878086705542384,1669878086745604726,1669878086738453487,1669878086622752766,0,92224885,52162543,59313782,175014503,1669878086797767269,1,0,0,0
1669878086851826352,1669878086885560921,Timing,PlanningComponent::Proc,33734569,1669878086775672071,1669878086832530113,1669878086825619480,1669878086768715192,0,109888850,53030808,59941441,116845729,1669878086885560921,1,0,0,0
1669878086987414866,1669878087013403878,Timing,PlanningComponent::Proc,25989012,1669878086927955569,1669878086964546369,1669878086960493642,1669878086922054427,0,85448309,48857509,52910236,91349451,1669878087013403878,1,0,0,0
1669878087057858737,1669878087086547918,Timing,PlanningComponent::Proc,28689181,1669878087000932345,1669878087036504762,1669878086960493642,1669878086922054427,0,85615573,50043156,126054276,164493491,1669878087086547918,1,0,0,0
1669878087131712374,1669878087160012854,Timing,PlanningComponent::Proc,28300480,1669878087070866189,1669878087109896901,1669878087102459292,1669878087061340743,0,89146665,50115953,57553562,98672111,1669878087160012854,1,0,0,0
1669878087298604710,1669878087326299054,Timing,PlanningComponent::Proc,27694344,1669878087214310869,1669878087279469928,1669878087267511646,1669878087209103391,0,111988185,46829126,58787408,117195663,1669878087326299054,1,0,0,0
1669878087375025418,1669878087404944267,Timing,PlanningComponent::Proc,29918849,1669878087311931055,1669878087358134700,1669878087350290238,1669878087209103391,0,93013212,46809567,54654029,195840876,1669878087404944267,1,0,0,0
1669878087455409667,1669878087478701394,Timing,PlanningComponent::Proc,23291727,1669878087393151193,1669878087430139847,1669878087422258970,1669878087389291336,0,85550201,48561547,56442424,89410058,1669878087478701394,1,1,0,0
1669878087618840134,1669878087644156400,Timing,PlanningComponent::Proc,25316266,1669878087530610648,1669878087594017323,1669878087587160465,1669878087527984394,0,113545752,50139077,56995935,116172006,1669878087644156400,1,1,0,0
