ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669878033617951239,1669878033647633188,Timing,LaneDetectionComponent::OnReceiveImage,29681949,0,0,0,0,0,1669878033647633188,1669878033647633188,1669878033647633188,1669878033647633188,1669878033647633188,1,-1,-1,-1
1669878033621670500,1669878033648485758,Timing,LaneDetectionComponent::OnReceiveImage,26815258,0,0,0,0,0,1669878033648485758,1669878033648485758,1669878033648485758,1669878033648485758,1669878033648485758,1,-1,-1,-1
1669878033689909221,1669878033708217614,Timing,LaneDetectionComponent::OnReceiveImage,18308393,0,0,0,0,0,1669878033708217614,1669878033708217614,1669878033708217614,1669878033708217614,1669878033708217614,1,-1,-1,-1
1669878033700809326,1669878033708976481,Timing,LaneDetectionComponent::OnReceiveImage,8167155,0,0,0,0,0,1669878033708976481,1669878033708976481,1669878033708976481,1669878033708976481,1669878033708976481,1,-1,-1,-1
1669878033755759766,1669878033773705256,Timing,LaneDetectionComponent::OnReceiveImage,17945490,0,0,0,0,0,1669878033773705256,1669878033773705256,1669878033773705256,1669878033773705256,1669878033773705256,1,-1,-1,-1
1669878033765116592,1669878033774418426,Timing,LaneDetectionComponent::OnReceiveImage,9301834,0,0,0,0,0,1669878033774418426,1669878033774418426,1669878033774418426,1669878033774418426,1669878033774418426,1,-1,-1,-1
1669878033825515020,1669878033826387488,Timing,LaneDetectionComponent::OnReceiveImage,872468,0,0,0,0,0,1669878033826387488,1669878033826387488,1669878033826387488,1669878033826387488,1669878033826387488,1,-1,-1,-1
1669878033832502684,1669878033848277769,Timing,LaneDetectionComponent::OnReceiveImage,15775085,0,0,0,0,0,1669878033848277769,1669878033848277769,1669878033848277769,1669878033848277769,1669878033848277769,1,-1,-1,-1
1669878033890075937,1669878033909792603,Timing,LaneDetectionComponent::OnReceiveImage,19716666,0,0,0,0,0,1669878033909792603,1669878033909792603,1669878033909792603,1669878033909792603,1669878033909792603,1,-1,-1,-1
1669878033892302000,1669878033910520751,Timing,LaneDetectionComponent::OnReceiveImage,18218751,0,0,0,0,0,1669878033910520751,1669878033910520751,1669878033910520751,1669878033910520751,1669878033910520751,1,-1,-1,-1
1669878033969036629,1669878033984059077,Timing,LaneDetectionComponent::OnReceiveImage,15022448,0,0,0,0,0,1669878033984059077,1669878033984059077,1669878033984059077,1669878033984059077,1669878033984059077,1,-1,-1,-1
1669878033972334669,1669878033984884368,Timing,LaneDetectionComponent::OnReceiveImage,12549699,0,0,0,0,0,1669878033984884368,1669878033984884368,1669878033984884368,1669878033984884368,1669878033984884368,1,-1,-1,-1
1669878034032841136,1669878034047258157,Timing,LaneDetectionComponent::OnReceiveImage,14417021,0,0,0,0,0,1669878034047258157,1669878034047258157,1669878034047258157,1669878034047258157,1669878034047258157,1,-1,-1,-1
1669878034034594892,1669878034048125251,Timing,LaneDetectionComponent::OnReceiveImage,13530359,0,0,0,0,0,1669878034048125251,1669878034048125251,1669878034048125251,1669878034048125251,1669878034048125251,1,-1,-1,-1
1669878034099893467,1669878034101688397,Timing,LaneDetectionComponent::OnReceiveImage,1794930,0,0,0,0,0,1669878034101688397,1669878034101688397,1669878034101688397,1669878034101688397,1669878034101688397,1,-1,-1,-1
1669878034102177381,1669878034118566267,Timing,LaneDetectionComponent::OnReceiveImage,16388886,0,0,0,0,0,1669878034118566267,1669878034118566267,1669878034118566267,1669878034118566267,1669878034118566267,1,-1,-1,-1
1669878034162895391,1669878034177209270,Timing,LaneDetectionComponent::OnReceiveImage,14313879,0,0,0,0,0,1669878034177209270,1669878034177209270,1669878034177209270,1669878034177209270,1669878034177209270,1,-1,-1,-1
1669878034166437689,1669878034178391203,Timing,LaneDetectionComponent::OnReceiveImage,11953514,0,0,0,0,0,1669878034178391203,1669878034178391203,1669878034178391203,1669878034178391203,1669878034178391203,1,-1,-1,-1
1669878034231421960,1669878034244991104,Timing,LaneDetectionComponent::OnReceiveImage,13569144,0,0,0,0,0,1669878034244991104,1669878034244991104,1669878034244991104,1669878034244991104,1669878034244991104,1,-1,-1,-1
1669878034239381025,1669878034245835982,Timing,LaneDetectionComponent::OnReceiveImage,6454957,0,0,0,0,0,1669878034245835982,1669878034245835982,1669878034245835982,1669878034245835982,1669878034245835982,1,-1,-1,-1
1669878034301735320,1669878034303148394,Timing,LaneDetectionComponent::OnReceiveImage,1413074,0,0,0,0,0,1669878034303148394,1669878034303148394,1669878034303148394,1669878034303148394,1669878034303148394,1,-1,-1,-1
