ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669879330942272137,1669879330942325880,Timing,ControlComponent::Proc,53743,0,0,0,0,0,1669879330942325880,1669879330942325880,1669879330942325880,1669879330942325880,1669879330942325880,0,0,0,0
1669879330952141842,1669879330952228556,Timing,ControlComponent::Proc,86714,0,0,0,0,0,1669879330952228556,1669879330952228556,1669879330952228556,1669879330952228556,1669879330952228556,0,0,0,0
1669879330962144480,1669879330962239722,Timing,ControlComponent::Proc,95242,0,0,0,0,0,1669879330962239722,1669879330962239722,1669879330962239722,1669879330962239722,1669879330962239722,0,0,0,0
1669879330972101846,1669879330972147047,Timing,ControlComponent::Proc,45201,0,0,0,0,0,1669879330972147047,1669879330972147047,1669879330972147047,1669879330972147047,1669879330972147047,0,0,0,0
1669879330982104637,1669879330982140273,Timing,ControlComponent::Proc,35636,0,0,0,0,0,1669879330982140273,1669879330982140273,1669879330982140273,1669879330982140273,1669879330982140273,0,0,0,0
1669879330992099899,1669879330992150099,Timing,ControlComponent::Proc,50200,0,0,0,0,0,1669879330992150099,1669879330992150099,1669879330992150099,1669879330992150099,1669879330992150099,0,0,0,0
1669879331002123219,1669879331002167096,Timing,ControlComponent::Proc,43877,0,0,0,0,0,1669879331002167096,1669879331002167096,1669879331002167096,1669879331002167096,1669879331002167096,0,0,0,0
1669879331012119203,1669879331012156399,Timing,ControlComponent::Proc,37196,0,0,0,0,0,1669879331012156399,1669879331012156399,1669879331012156399,1669879331012156399,1669879331012156399,0,0,0,0
1669879331022139498,1669879331022266679,Timing,ControlComponent::Proc,127181,0,0,0,0,0,1669879331022266679,1669879331022266679,1669879331022266679,1669879331022266679,1669879331022266679,0,0,0,0
1669879331032131408,1669879331032187776,Timing,ControlComponent::Proc,56368,0,0,0,0,0,1669879331032187776,1669879331032187776,1669879331032187776,1669879331032187776,1669879331032187776,0,0,0,0
1669879331042125941,1669879331042163307,Timing,ControlComponent::Proc,37366,0,0,0,0,0,1669879331042163307,1669879331042163307,1669879331042163307,1669879331042163307,1669879331042163307,0,0,0,0
1669879331052120337,1669879331052160567,Timing,ControlComponent::Proc,40230,0,0,0,0,0,1669879331052160567,1669879331052160567,1669879331052160567,1669879331052160567,1669879331052160567,0,0,0,0
1669879331062110781,1669879331062139029,Timing,ControlComponent::Proc,28248,0,0,0,0,0,1669879331062139029,1669879331062139029,1669879331062139029,1669879331062139029,1669879331062139029,0,0,0,0
1669879331072134570,1669879331072183805,Timing,ControlComponent::Proc,49235,0,0,0,0,0,1669879331072183805,1669879331072183805,1669879331072183805,1669879331072183805,1669879331072183805,0,0,0,0
1669879331082105716,1669879331082146776,Timing,ControlComponent::Proc,41060,0,0,0,0,0,1669879331082146776,1669879331082146776,1669879331082146776,1669879331082146776,1669879331082146776,0,0,0,0
1669879331092133574,1669879331092173260,Timing,ControlComponent::Proc,39686,0,0,0,0,0,1669879331092173260,1669879331092173260,1669879331092173260,1669879331092173260,1669879331092173260,0,0,0,0
1669879331102135738,1669879331102183580,Timing,ControlComponent::Proc,47842,0,0,0,0,0,1669879331102183580,1669879331102183580,1669879331102183580,1669879331102183580,1669879331102183580,0,0,0,0
1669879331112096241,1669879331112129600,Timing,ControlComponent::Proc,33359,0,0,0,0,0,1669879331112129600,1669879331112129600,1669879331112129600,1669879331112129600,1669879331112129600,0,0,0,0
1669879331122122244,1669879331122162056,Timing,ControlComponent::Proc,39812,0,0,0,0,0,1669879331122162056,1669879331122162056,1669879331122162056,1669879331122162056,1669879331122162056,0,0,0,0
1669879331132089611,1669879331132122557,Timing,ControlComponent::Proc,32946,0,0,0,0,0,1669879331132122557,1669879331132122557,1669879331132122557,1669879331132122557,1669879331132122557,0,0,0,0
1669879331142097946,1669879331142140475,Timing,ControlComponent::Proc,42529,0,0,0,0,0,1669879331142140475,1669879331142140475,1669879331142140475,1669879331142140475,1669879331142140475,0,0,0,0
1669879331152111682,1669879331152166736,Timing,ControlComponent::Proc,55054,0,0,0,0,0,1669879331152166736,1669879331152166736,1669879331152166736,1669879331152166736,1669879331152166736,0,0,0,0
1669879331162128254,1669879331162170750,Timing,ControlComponent::Proc,42496,0,0,0,0,0,1669879331162170750,1669879331162170750,1669879331162170750,1669879331162170750,1669879331162170750,0,0,0,0
1669879331172132702,1669879331172170504,Timing,ControlComponent::Proc,37802,0,0,0,0,0,1669879331172170504,1669879331172170504,1669879331172170504,1669879331172170504,1669879331172170504,0,0,0,0
1669879331182096258,1669879331182144314,Timing,ControlComponent::Proc,48056,0,0,0,0,0,1669879331182144314,1669879331182144314,1669879331182144314,1669879331182144314,1669879331182144314,0,0,0,0
1669879331192091358,1669879331192137643,Timing,ControlComponent::Proc,46285,0,0,0,0,0,1669879331192137643,1669879331192137643,1669879331192137643,1669879331192137643,1669879331192137643,0,0,0,0
1669879331202100418,1669879331202131655,Timing,ControlComponent::Proc,31237,0,0,0,0,0,1669879331202131655,1669879331202131655,1669879331202131655,1669879331202131655,1669879331202131655,0,0,0,0
1669879331212120374,1669879331212151960,Timing,ControlComponent::Proc,31586,0,0,0,0,0,1669879331212151960,1669879331212151960,1669879331212151960,1669879331212151960,1669879331212151960,0,0,0,0
1669879331222099769,1669879331222135101,Timing,ControlComponent::Proc,35332,0,0,0,0,0,1669879331222135101,1669879331222135101,1669879331222135101,1669879331222135101,1669879331222135101,0,0,0,0
1669879331232097911,1669879331232130898,Timing,ControlComponent::Proc,32987,0,0,0,0,0,1669879331232130898,1669879331232130898,1669879331232130898,1669879331232130898,1669879331232130898,0,0,0,0
1669879331242133207,1669879331242170756,Timing,ControlComponent::Proc,37549,0,0,0,0,0,1669879331242170756,1669879331242170756,1669879331242170756,1669879331242170756,1669879331242170756,0,0,0,0
1669879331252141620,1669879331252182736,Timing,ControlComponent::Proc,41116,0,0,0,0,0,1669879331252182736,1669879331252182736,1669879331252182736,1669879331252182736,1669879331252182736,0,0,0,0
1669879331262093098,1669879331262129943,Timing,ControlComponent::Proc,36845,0,0,0,0,0,1669879331262129943,1669879331262129943,1669879331262129943,1669879331262129943,1669879331262129943,0,0,0,0
1669879331272122158,1669879331272171355,Timing,ControlComponent::Proc,49197,0,0,0,0,0,1669879331272171355,1669879331272171355,1669879331272171355,1669879331272171355,1669879331272171355,0,0,0,0
1669879331282121362,1669879331282154413,Timing,ControlComponent::Proc,33051,0,0,0,0,0,1669879331282154413,1669879331282154413,1669879331282154413,1669879331282154413,1669879331282154413,0,0,0,0
