ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info1,info2,info3
1669879385988617352,1669879386001316919,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12699567,0,0,0,0,0,1669879386001316919,1669879386001316919,1669879386001316919,1669879386001316919,1669879386001316919,0,0,0,0
1669879386007589664,1669879386019906499,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12316835,0,0,0,0,0,1669879386019906499,1669879386019906499,1669879386019906499,1669879386019906499,1669879386019906499,0,0,0,0
1669879386044719516,1669879386057018493,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12298977,0,0,0,0,0,1669879386057018493,1669879386057018493,1669879386057018493,1669879386057018493,1669879386057018493,0,0,0,0
1669879386048261259,1669879386069381270,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,21120011,0,0,0,0,0,1669879386069381270,1669879386069381270,1669879386069381270,1669879386069381270,1669879386069381270,0,0,0,0
1669879386174918718,1669879386175444513,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,525795,0,0,0,0,0,1669879386175444513,1669879386175444513,1669879386175444513,1669879386175444513,1669879386175444513,0,0,0,0
1669879386179907563,1669879386221340933,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,41433370,0,0,0,0,0,1669879386221340933,1669879386221340933,1669879386221340933,1669879386221340933,1669879386221340933,1,4,-1,-1
1669879386225203696,1669879386225462918,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,259222,0,0,0,0,0,1669879386225462918,1669879386225462918,1669879386225462918,1669879386225462918,1669879386225462918,0,0,0,0
1669879386239565304,1669879386239596029,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30725,0,0,0,0,0,1669879386239596029,1669879386239596029,1669879386239596029,1669879386239596029,1669879386239596029,0,0,0,0
1669879386293912107,1669879386293944853,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,32746,0,0,0,0,0,1669879386293944853,1669879386293944853,1669879386293944853,1669879386293944853,1669879386293944853,0,0,0,0
1669879386298368848,1669879386298402838,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,33990,0,0,0,0,0,1669879386298402838,1669879386298402838,1669879386298402838,1669879386298402838,1669879386298402838,0,0,0,0
1669879386357288180,1669879386399358924,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42070744,0,0,0,0,0,1669879386399358924,1669879386399358924,1669879386399358924,1669879386399358924,1669879386399358924,1,4,-1,-1
1669879386367354647,1669879386399679137,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,32324490,0,0,0,0,0,1669879386399679137,1669879386399679137,1669879386399679137,1669879386399679137,1669879386399679137,0,0,0,0
1669879386417332202,1669879386417367338,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35136,0,0,0,0,0,1669879386417367338,1669879386417367338,1669879386417367338,1669879386417367338,1669879386417367338,0,0,0,0
1669879386427846819,1669879386427882612,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35793,0,0,0,0,0,1669879386427882612,1669879386427882612,1669879386427882612,1669879386427882612,1669879386427882612,0,0,0,0
